config_id,language,target,context_id,instr_idx,persona_class,persona_idx,model_alias,model,ideology,quantization
13716,english,muslims,4,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13717,english,men,1,4,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13718,english,white people,4,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13719,english,christians,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13720,english,black people,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13721,english,black people,-1,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13722,english,white people,2,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13723,english,women,4,4,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13724,english,asian people,2,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13725,english,jews,-1,1,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13726,english,white people,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13727,english,women,4,1,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13728,english,lgbtq+ people,-1,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13729,english,jews,2,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13730,english,asian people,1,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13731,english,jews,3,3,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13732,english,christians,0,5,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13733,english,latinx people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13734,english,black people,4,9,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13735,english,christians,3,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13736,english,black people,4,5,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13737,english,asian people,3,7,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13738,english,women,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13739,english,lgbtq+ people,1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13740,english,muslims,-1,2,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13741,english,white people,-1,6,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13742,english,white people,1,1,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13743,english,women,-1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13744,english,black people,1,9,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13745,english,white people,-1,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13746,english,black people,0,5,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13747,english,women,3,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13748,english,jews,0,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13749,english,muslims,4,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13750,english,jews,-1,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13751,english,christians,-1,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13752,english,white people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13753,english,black people,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13754,english,christians,4,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13755,english,men,-1,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13756,english,jews,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13757,english,white people,2,5,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13758,english,lgbtq+ people,1,8,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13759,english,jews,-1,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13760,english,muslims,-1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13761,english,white people,2,2,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13762,english,muslims,0,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13763,english,men,-1,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13764,english,black people,-1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13765,english,christians,0,0,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13766,english,lgbtq+ people,3,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13767,english,christians,-1,2,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13768,english,men,-1,5,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13769,english,black people,-1,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13770,english,lgbtq+ people,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13771,english,black people,0,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13772,english,christians,1,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13773,english,white people,-1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13774,english,lgbtq+ people,3,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13775,english,black people,2,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13776,english,latinx people,0,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13777,english,men,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13778,english,muslims,1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13779,english,christians,2,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13780,english,christians,0,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13781,english,latinx people,-1,6,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13782,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13783,english,muslims,-1,7,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13784,english,men,-1,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13785,english,jews,1,7,long,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13786,english,christians,2,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13787,english,lgbtq+ people,-1,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13788,english,men,-1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13789,english,latinx people,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13790,english,latinx people,-1,9,long,2,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13791,english,black people,4,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13792,english,women,2,6,short,4,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13793,english,latinx people,-1,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13794,english,asian people,1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13795,english,lgbtq+ people,1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13796,english,lgbtq+ people,2,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13797,english,latinx people,2,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13798,english,muslims,-1,0,long,1,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13799,english,black people,2,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,authoritarian_right,bf16
13800,english,asian people,4,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13801,english,women,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13802,english,women,2,8,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13803,english,asian people,-1,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13804,english,women,2,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13805,english,christians,-1,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13806,english,men,4,5,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13807,english,christians,-1,6,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13808,english,jews,1,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13809,english,women,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13810,english,christians,0,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13811,english,jews,-1,4,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13812,english,lgbtq+ people,4,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13813,english,lgbtq+ people,0,1,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13814,english,latinx people,-1,1,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13815,english,latinx people,1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13816,english,asian people,-1,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13817,english,christians,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13818,english,white people,3,5,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13819,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13820,english,asian people,-1,3,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13821,english,white people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13822,english,asian people,4,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13823,english,white people,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13824,english,white people,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13825,english,men,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13826,english,latinx people,-1,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13827,english,white people,-1,1,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13828,english,christians,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13829,english,lgbtq+ people,4,3,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13830,english,christians,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13831,english,lgbtq+ people,-1,5,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13832,english,asian people,2,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13833,english,black people,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13834,english,white people,-1,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13835,english,lgbtq+ people,3,8,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13836,english,black people,2,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13837,english,latinx people,0,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13838,english,latinx people,4,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13839,english,lgbtq+ people,3,1,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13840,english,men,4,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13841,english,muslims,-1,2,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13842,english,women,3,2,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13843,english,latinx people,-1,3,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13844,english,asian people,-1,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13845,english,black people,-1,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13846,english,lgbtq+ people,0,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13847,english,asian people,-1,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13848,english,latinx people,3,0,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13849,english,women,-1,3,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13850,english,asian people,1,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13851,english,latinx people,-1,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13852,english,white people,-1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13853,english,women,0,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13854,english,men,-1,6,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13855,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13856,english,women,0,4,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13857,english,muslims,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13858,english,jews,-1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13859,english,women,3,7,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13860,english,men,-1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13861,english,latinx people,3,1,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13862,english,asian people,3,2,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13863,english,women,-1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13864,english,men,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13865,english,black people,1,2,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13866,english,asian people,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13867,english,men,1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13868,english,lgbtq+ people,2,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13869,english,muslims,-1,0,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13870,english,muslims,1,5,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13871,english,black people,-1,7,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13872,english,christians,0,7,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13873,english,muslims,1,1,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13874,english,women,-1,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13875,english,christians,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13876,english,lgbtq+ people,2,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13877,english,christians,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13878,english,muslims,2,6,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13879,english,jews,-1,3,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13880,english,latinx people,-1,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13881,english,women,3,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13882,english,men,4,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13883,english,christians,-1,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13884,english,muslims,-1,5,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13885,english,christians,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13886,english,lgbtq+ people,-1,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13887,english,jews,-1,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13888,english,white people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13889,english,white people,2,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13890,english,jews,-1,4,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13891,english,muslims,4,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13892,english,jews,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13893,english,jews,1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13894,english,black people,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13895,english,men,3,0,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13896,english,men,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13897,english,asian people,-1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13898,english,muslims,0,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13899,english,jews,-1,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13900,english,latinx people,0,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13901,english,black people,-1,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13902,english,black people,-1,3,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13903,english,women,3,0,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13904,english,white people,3,2,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13905,english,men,-1,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13906,english,men,4,9,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13907,english,men,-1,4,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13908,english,asian people,-1,9,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13909,english,white people,1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13910,english,black people,2,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13911,english,white people,-1,1,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13912,english,muslims,-1,9,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13913,english,christians,0,1,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13914,english,black people,4,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13915,english,white people,-1,1,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13916,english,asian people,4,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13917,english,muslims,3,3,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13918,english,jews,-1,7,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13919,english,latinx people,0,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13920,english,asian people,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13921,english,jews,2,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13922,english,asian people,-1,2,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13923,english,jews,-1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13924,english,lgbtq+ people,3,2,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13925,english,women,-1,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13926,english,latinx people,-1,4,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13927,english,asian people,-1,9,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13928,english,black people,0,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13929,english,latinx people,-1,2,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13930,english,jews,3,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13931,english,women,-1,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13932,english,men,0,6,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13933,english,muslims,-1,8,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13934,english,white people,-1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13935,english,lgbtq+ people,2,5,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13936,english,asian people,-1,7,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13937,english,muslims,1,8,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13938,english,muslims,4,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13939,english,men,1,7,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13940,english,women,-1,2,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13941,english,black people,4,3,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13942,english,men,4,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13943,english,men,3,7,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13944,english,latinx people,4,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13945,english,muslims,4,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13946,english,latinx people,-1,6,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13947,english,lgbtq+ people,3,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13948,english,latinx people,-1,5,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13949,english,asian people,-1,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13950,english,women,4,5,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13951,english,men,-1,6,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13952,english,men,3,7,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13953,english,black people,-1,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13954,english,latinx people,-1,3,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13955,english,black people,2,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13956,english,jews,2,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13957,english,asian people,0,2,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13958,english,white people,-1,4,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13959,english,latinx people,3,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13960,english,white people,-1,3,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13961,english,black people,-1,8,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13962,english,women,-1,1,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13963,english,white people,1,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13964,english,christians,0,6,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13965,english,muslims,-1,6,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13966,english,asian people,3,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13967,english,black people,-1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13968,english,white people,-1,0,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13969,english,lgbtq+ people,1,1,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13970,english,black people,4,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13971,english,christians,4,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13972,english,christians,-1,3,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13973,english,muslims,0,6,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13974,english,muslims,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13975,english,asian people,-1,6,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13976,english,christians,-1,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13977,english,christians,1,6,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13978,english,asian people,0,0,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13979,english,men,-1,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13980,english,jews,3,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
