language,target,context_id,instr_idx,persona_class,persona_idx,model,ideology,config_id
english,white people,3,5,long,4,google/gemma-3-1b-it,centrism,10518
english,lgbtq+ people,,4,long,0,google/gemma-3-1b-it,centrism,10519
english,asian people,,3,short,1,google/gemma-3-1b-it,centrism,10520
english,white people,,8,long,4,google/gemma-3-1b-it,centrism,10521
english,asian people,4,3,long,1,google/gemma-3-1b-it,centrism,10522
english,white people,,0,short,0,google/gemma-3-1b-it,centrism,10523
english,white people,1,7,short,4,google/gemma-3-1b-it,centrism,10524
english,men,,5,long,1,google/gemma-3-1b-it,centrism,10525
english,latinx people,,4,long,2,google/gemma-3-1b-it,centrism,10526
english,white people,,1,short,2,google/gemma-3-1b-it,centrism,10527
english,christians,1,7,short,4,google/gemma-3-1b-it,centrism,10528
english,lgbtq+ people,4,3,long,3,google/gemma-3-1b-it,centrism,10529
english,christians,,4,short,2,google/gemma-3-1b-it,centrism,10530
english,lgbtq+ people,,5,short,0,google/gemma-3-1b-it,centrism,10531
english,asian people,2,9,short,4,google/gemma-3-1b-it,centrism,10532
english,black people,,1,short,0,google/gemma-3-1b-it,centrism,10533
english,white people,,5,short,3,google/gemma-3-1b-it,centrism,10534
english,lgbtq+ people,3,8,long,1,google/gemma-3-1b-it,centrism,10535
english,black people,2,6,long,1,google/gemma-3-1b-it,centrism,10536
english,latinx people,0,2,long,3,google/gemma-3-1b-it,centrism,10537
english,latinx people,4,9,short,4,google/gemma-3-1b-it,centrism,10538
english,lgbtq+ people,3,1,short,4,google/gemma-3-1b-it,centrism,10539
english,men,4,2,long,1,google/gemma-3-1b-it,centrism,10540
english,muslims,,2,long,0,google/gemma-3-1b-it,centrism,10541
english,women,3,2,long,2,google/gemma-3-1b-it,centrism,10542
english,latinx people,,3,short,1,google/gemma-3-1b-it,centrism,10543
english,asian people,,3,long,2,google/gemma-3-1b-it,centrism,10544
english,black people,,6,long,1,google/gemma-3-1b-it,centrism,10545
english,lgbtq+ people,0,8,short,4,google/gemma-3-1b-it,centrism,10546
english,asian people,,3,long,1,google/gemma-3-1b-it,centrism,10547
english,latinx people,3,0,long,4,google/gemma-3-1b-it,centrism,10548
english,women,,3,short,4,google/gemma-3-1b-it,centrism,10549
english,asian people,1,3,short,3,google/gemma-3-1b-it,centrism,10550
english,latinx people,,3,long,1,google/gemma-3-1b-it,centrism,10551
english,white people,,7,short,4,google/gemma-3-1b-it,centrism,10552
english,women,0,7,long,2,google/gemma-3-1b-it,centrism,10553
english,men,,6,short,3,google/gemma-3-1b-it,centrism,10554
english,lgbtq+ people,,4,long,0,google/gemma-3-1b-it,centrism,10555
english,women,0,4,long,1,google/gemma-3-1b-it,centrism,10556
english,muslims,,1,long,3,google/gemma-3-1b-it,centrism,10557
english,jews,,0,short,1,google/gemma-3-1b-it,centrism,10558
english,women,3,7,short,1,google/gemma-3-1b-it,centrism,10559
english,men,,9,short,2,google/gemma-3-1b-it,centrism,10560
english,latinx people,3,1,long,2,google/gemma-3-1b-it,centrism,10561
english,asian people,3,2,short,2,google/gemma-3-1b-it,centrism,10562
english,women,,0,long,2,google/gemma-3-1b-it,centrism,10563
english,men,,5,long,1,google/gemma-3-1b-it,centrism,10564
english,black people,1,2,short,3,google/gemma-3-1b-it,centrism,10565
english,asian people,,0,short,0,google/gemma-3-1b-it,centrism,10566
english,men,1,9,short,2,google/gemma-3-1b-it,centrism,10567
english,lgbtq+ people,2,1,long,3,google/gemma-3-1b-it,centrism,10568
english,muslims,,0,short,3,google/gemma-3-1b-it,centrism,10569
english,muslims,1,5,short,2,google/gemma-3-1b-it,centrism,10570
english,black people,,7,long,3,google/gemma-3-1b-it,centrism,10571
english,christians,0,7,long,4,google/gemma-3-1b-it,centrism,10572
english,muslims,1,1,short,2,google/gemma-3-1b-it,centrism,10573
english,women,,6,short,0,google/gemma-3-1b-it,centrism,10574
english,christians,,1,long,3,google/gemma-3-1b-it,centrism,10575
english,lgbtq+ people,2,5,short,3,google/gemma-3-1b-it,centrism,10576
english,christians,,3,short,2,google/gemma-3-1b-it,centrism,10577
english,muslims,2,6,long,0,google/gemma-3-1b-it,centrism,10578
english,jews,,3,long,0,google/gemma-3-1b-it,centrism,10579
english,latinx people,,2,long,3,google/gemma-3-1b-it,centrism,10580
english,women,3,0,short,2,google/gemma-3-1b-it,centrism,10581
english,men,4,8,short,1,google/gemma-3-1b-it,centrism,10582
english,christians,,3,short,3,google/gemma-3-1b-it,centrism,10583
english,muslims,,5,long,2,google/gemma-3-1b-it,centrism,10584
english,christians,,4,long,0,google/gemma-3-1b-it,centrism,10585
english,lgbtq+ people,,9,long,4,google/gemma-3-1b-it,centrism,10586
english,jews,,6,long,3,google/gemma-3-1b-it,centrism,10587
english,white people,,8,long,4,google/gemma-3-1b-it,centrism,10588
english,white people,2,7,short,0,google/gemma-3-1b-it,centrism,10589
english,jews,,4,short,4,google/gemma-3-1b-it,centrism,10590
english,muslims,4,4,long,3,google/gemma-3-1b-it,centrism,10591
english,jews,,5,long,1,google/gemma-3-1b-it,centrism,10592
english,jews,1,0,long,2,google/gemma-3-1b-it,centrism,10593
english,black people,,3,short,2,google/gemma-3-1b-it,centrism,10594
english,men,3,0,short,4,google/gemma-3-1b-it,centrism,10595
english,men,,5,long,1,google/gemma-3-1b-it,centrism,10596
english,asian people,,9,short,2,google/gemma-3-1b-it,centrism,10597
english,muslims,0,8,long,0,google/gemma-3-1b-it,centrism,10598
english,jews,,9,short,4,google/gemma-3-1b-it,centrism,10599
english,latinx people,0,6,long,3,google/gemma-3-1b-it,centrism,10600
english,black people,,6,long,3,google/gemma-3-1b-it,centrism,10601
english,black people,,3,short,0,google/gemma-3-1b-it,centrism,10602
english,women,3,0,short,3,google/gemma-3-1b-it,centrism,10603
english,white people,3,2,short,3,google/gemma-3-1b-it,centrism,10604
english,men,,6,long,1,google/gemma-3-1b-it,centrism,10605
english,men,4,9,long,2,google/gemma-3-1b-it,centrism,10606
english,men,,4,long,1,google/gemma-3-1b-it,centrism,10607
english,asian people,,9,long,3,google/gemma-3-1b-it,centrism,10608
english,white people,1,8,long,0,google/gemma-3-1b-it,centrism,10609
english,black people,2,3,long,2,google/gemma-3-1b-it,centrism,10610
english,white people,,1,short,2,google/gemma-3-1b-it,centrism,10611
english,muslims,,9,long,1,google/gemma-3-1b-it,centrism,10612
english,christians,0,1,long,0,google/gemma-3-1b-it,centrism,10613
english,black people,4,8,short,4,google/gemma-3-1b-it,centrism,10614
english,white people,,1,long,0,google/gemma-3-1b-it,centrism,10615
english,asian people,4,4,long,0,google/gemma-3-1b-it,centrism,10616
english,muslims,3,3,long,4,google/gemma-3-1b-it,centrism,10617
english,jews,,7,long,1,google/gemma-3-1b-it,centrism,10618
english,latinx people,0,3,short,3,google/gemma-3-1b-it,centrism,10619
english,asian people,,7,short,2,google/gemma-3-1b-it,centrism,10620
english,jews,2,9,short,2,google/gemma-3-1b-it,centrism,10621
english,asian people,,2,short,3,google/gemma-3-1b-it,centrism,10622
english,jews,,0,long,2,google/gemma-3-1b-it,centrism,10623
english,lgbtq+ people,3,2,short,4,google/gemma-3-1b-it,centrism,10624
english,women,,8,short,4,google/gemma-3-1b-it,centrism,10625
english,latinx people,,4,long,4,google/gemma-3-1b-it,centrism,10626
english,asian people,,9,long,3,google/gemma-3-1b-it,centrism,10627
english,black people,0,7,short,0,google/gemma-3-1b-it,centrism,10628
english,latinx people,,2,short,4,google/gemma-3-1b-it,centrism,10629
english,jews,3,9,short,1,google/gemma-3-1b-it,centrism,10630
english,women,,4,long,2,google/gemma-3-1b-it,centrism,10631
english,men,0,6,long,4,google/gemma-3-1b-it,centrism,10632
english,muslims,,8,short,3,google/gemma-3-1b-it,centrism,10633
english,white people,,9,short,1,google/gemma-3-1b-it,centrism,10634
english,lgbtq+ people,2,5,long,0,google/gemma-3-1b-it,centrism,10635
english,asian people,,7,short,1,google/gemma-3-1b-it,centrism,10636
english,muslims,1,8,long,1,google/gemma-3-1b-it,centrism,10637
english,muslims,4,6,long,3,google/gemma-3-1b-it,centrism,10638
english,men,1,7,long,0,google/gemma-3-1b-it,centrism,10639
english,women,,2,long,2,google/gemma-3-1b-it,centrism,10640
english,black people,4,3,long,3,google/gemma-3-1b-it,centrism,10641
english,men,4,9,long,4,google/gemma-3-1b-it,centrism,10642
english,men,3,7,long,0,google/gemma-3-1b-it,centrism,10643
english,latinx people,4,6,short,0,google/gemma-3-1b-it,centrism,10644
english,muslims,4,9,short,1,google/gemma-3-1b-it,centrism,10645
english,latinx people,,6,short,2,google/gemma-3-1b-it,centrism,10646
english,lgbtq+ people,3,8,short,4,google/gemma-3-1b-it,centrism,10647
english,latinx people,,5,long,3,google/gemma-3-1b-it,centrism,10648
english,asian people,,2,long,3,google/gemma-3-1b-it,centrism,10649
english,women,4,5,long,2,google/gemma-3-1b-it,centrism,10650
english,men,,6,short,3,google/gemma-3-1b-it,centrism,10651
english,men,3,7,long,0,google/gemma-3-1b-it,centrism,10652
english,black people,,5,short,3,google/gemma-3-1b-it,centrism,10653
english,latinx people,,3,long,4,google/gemma-3-1b-it,centrism,10654
english,black people,2,8,short,4,google/gemma-3-1b-it,centrism,10655
english,jews,2,9,long,4,google/gemma-3-1b-it,centrism,10656
english,asian people,0,2,long,4,google/gemma-3-1b-it,centrism,10657
english,white people,,4,short,1,google/gemma-3-1b-it,centrism,10658
english,latinx people,3,8,short,1,google/gemma-3-1b-it,centrism,10659
english,white people,,3,long,3,google/gemma-3-1b-it,centrism,10660
english,black people,,8,long,2,google/gemma-3-1b-it,centrism,10661
english,women,,1,short,3,google/gemma-3-1b-it,centrism,10662
english,white people,1,4,long,2,google/gemma-3-1b-it,centrism,10663
english,christians,0,6,short,2,google/gemma-3-1b-it,centrism,10664
english,muslims,,6,long,0,google/gemma-3-1b-it,centrism,10665
english,asian people,3,7,short,4,google/gemma-3-1b-it,centrism,10666
english,black people,,0,long,2,google/gemma-3-1b-it,centrism,10667
english,white people,,0,long,0,google/gemma-3-1b-it,centrism,10668
english,lgbtq+ people,1,1,short,1,google/gemma-3-1b-it,centrism,10669
english,black people,4,5,short,4,google/gemma-3-1b-it,centrism,10670
english,christians,4,1,long,1,google/gemma-3-1b-it,centrism,10671
english,christians,,3,long,3,google/gemma-3-1b-it,centrism,10672
english,muslims,0,6,long,4,google/gemma-3-1b-it,centrism,10673
english,muslims,,3,short,2,google/gemma-3-1b-it,centrism,10674
english,asian people,,6,short,1,google/gemma-3-1b-it,centrism,10675
english,christians,,4,long,2,google/gemma-3-1b-it,centrism,10676
english,christians,1,6,short,1,google/gemma-3-1b-it,centrism,10677
english,asian people,0,0,long,0,google/gemma-3-1b-it,centrism,10678
english,men,,7,short,0,google/gemma-3-1b-it,centrism,10679
english,jews,3,3,long,2,google/gemma-3-1b-it,centrism,10680
english,asian people,,2,short,2,google/gemma-3-1b-it,centrism,10681
english,latinx people,2,0,short,0,google/gemma-3-1b-it,centrism,10682
english,jews,,9,short,2,google/gemma-3-1b-it,centrism,10683
english,christians,0,6,short,1,google/gemma-3-1b-it,centrism,10684
english,women,,2,long,3,google/gemma-3-1b-it,centrism,10685
english,jews,,2,long,3,google/gemma-3-1b-it,centrism,10686
english,lgbtq+ people,,7,short,0,google/gemma-3-1b-it,centrism,10687
english,lgbtq+ people,,0,short,0,google/gemma-3-1b-it,centrism,10688
english,women,3,5,short,4,google/gemma-3-1b-it,centrism,10689
english,women,4,1,short,1,google/gemma-3-1b-it,centrism,10690
english,white people,2,9,long,3,google/gemma-3-1b-it,centrism,10691
english,muslims,1,2,long,2,google/gemma-3-1b-it,centrism,10692
english,lgbtq+ people,,5,short,2,google/gemma-3-1b-it,centrism,10693
english,asian people,,0,long,3,google/gemma-3-1b-it,centrism,10694
english,jews,,3,short,1,google/gemma-3-1b-it,centrism,10695
english,jews,3,8,short,1,google/gemma-3-1b-it,centrism,10696
english,men,,4,short,4,google/gemma-3-1b-it,centrism,10697
english,muslims,0,8,long,3,google/gemma-3-1b-it,centrism,10698
english,jews,2,2,long,3,google/gemma-3-1b-it,centrism,10699
english,muslims,2,5,short,0,google/gemma-3-1b-it,centrism,10700
english,jews,3,9,short,4,google/gemma-3-1b-it,centrism,10701
english,women,1,2,short,3,google/gemma-3-1b-it,centrism,10702
english,latinx people,,0,short,1,google/gemma-3-1b-it,centrism,10703
english,latinx people,,9,short,1,google/gemma-3-1b-it,centrism,10704
english,asian people,0,0,short,1,google/gemma-3-1b-it,centrism,10705
english,men,0,1,short,3,google/gemma-3-1b-it,centrism,10706
english,jews,,8,long,3,google/gemma-3-1b-it,centrism,10707
english,white people,,2,long,1,google/gemma-3-1b-it,centrism,10708
english,lgbtq+ people,,2,short,1,google/gemma-3-1b-it,centrism,10709
english,christians,,8,long,3,google/gemma-3-1b-it,centrism,10710
english,latinx people,2,1,long,1,google/gemma-3-1b-it,centrism,10711
english,muslims,,0,long,4,google/gemma-3-1b-it,centrism,10712
english,women,,6,short,2,google/gemma-3-1b-it,centrism,10713
english,women,0,1,long,0,google/gemma-3-1b-it,centrism,10714
english,men,,5,short,3,google/gemma-3-1b-it,centrism,10715
english,muslims,4,5,short,3,google/gemma-3-1b-it,centrism,10716
english,men,1,4,short,1,google/gemma-3-1b-it,centrism,10717
english,white people,4,4,long,3,google/gemma-3-1b-it,centrism,10718
english,christians,,0,short,0,google/gemma-3-1b-it,centrism,10719
english,black people,,4,short,2,google/gemma-3-1b-it,centrism,10720
english,black people,,2,long,1,google/gemma-3-1b-it,centrism,10721
english,white people,2,2,short,0,google/gemma-3-1b-it,centrism,10722
english,women,4,4,long,4,google/gemma-3-1b-it,centrism,10723
english,asian people,2,0,short,2,google/gemma-3-1b-it,centrism,10724
english,jews,,1,long,4,google/gemma-3-1b-it,centrism,10725
english,white people,1,7,short,4,google/gemma-3-1b-it,centrism,10726
english,women,4,1,long,0,google/gemma-3-1b-it,centrism,10727
english,lgbtq+ people,,8,short,1,google/gemma-3-1b-it,centrism,10728
english,jews,2,7,short,2,google/gemma-3-1b-it,centrism,10729
english,asian people,1,4,long,3,google/gemma-3-1b-it,centrism,10730
english,jews,3,3,short,4,google/gemma-3-1b-it,centrism,10731
english,christians,0,5,long,3,google/gemma-3-1b-it,centrism,10732
english,latinx people,,8,long,4,google/gemma-3-1b-it,centrism,10733
english,black people,4,9,long,3,google/gemma-3-1b-it,centrism,10734
english,christians,3,3,long,2,google/gemma-3-1b-it,centrism,10735
english,black people,4,5,long,2,google/gemma-3-1b-it,centrism,10736
english,asian people,3,7,short,1,google/gemma-3-1b-it,centrism,10737
english,women,,7,short,2,google/gemma-3-1b-it,centrism,10738
english,lgbtq+ people,1,1,short,0,google/gemma-3-1b-it,centrism,10739
english,muslims,,2,long,4,google/gemma-3-1b-it,centrism,10740
english,white people,,6,short,1,google/gemma-3-1b-it,centrism,10741
english,white people,1,1,long,4,google/gemma-3-1b-it,centrism,10742
english,women,,8,long,0,google/gemma-3-1b-it,centrism,10743
english,black people,1,9,long,0,google/gemma-3-1b-it,centrism,10744
english,white people,,7,long,2,google/gemma-3-1b-it,centrism,10745
english,black people,0,5,short,1,google/gemma-3-1b-it,centrism,10746
english,women,3,0,long,2,google/gemma-3-1b-it,centrism,10747
english,jews,0,1,long,1,google/gemma-3-1b-it,centrism,10748
english,muslims,4,1,long,1,google/gemma-3-1b-it,centrism,10749
english,jews,,0,short,2,google/gemma-3-1b-it,centrism,10750
english,christians,,4,short,0,google/gemma-3-1b-it,centrism,10751
english,white people,,4,long,0,google/gemma-3-1b-it,centrism,10752
english,black people,,7,short,2,google/gemma-3-1b-it,centrism,10753
english,christians,4,2,long,1,google/gemma-3-1b-it,centrism,10754
english,men,,9,short,4,google/gemma-3-1b-it,centrism,10755
english,jews,,0,short,0,google/gemma-3-1b-it,centrism,10756
english,white people,2,5,long,0,google/gemma-3-1b-it,centrism,10757
english,lgbtq+ people,1,8,long,1,google/gemma-3-1b-it,centrism,10758
english,jews,,4,short,0,google/gemma-3-1b-it,centrism,10759
english,muslims,,8,long,0,google/gemma-3-1b-it,centrism,10760
english,white people,2,2,long,4,google/gemma-3-1b-it,centrism,10761
english,muslims,0,4,long,0,google/gemma-3-1b-it,centrism,10762
english,men,,7,short,0,google/gemma-3-1b-it,centrism,10763
english,black people,,7,short,4,google/gemma-3-1b-it,centrism,10764
english,christians,0,0,long,3,google/gemma-3-1b-it,centrism,10765
english,lgbtq+ people,3,5,short,4,google/gemma-3-1b-it,centrism,10766
english,christians,,2,short,4,google/gemma-3-1b-it,centrism,10767
english,men,,5,short,0,google/gemma-3-1b-it,centrism,10768
english,black people,,3,long,2,google/gemma-3-1b-it,centrism,10769
english,lgbtq+ people,,3,short,2,google/gemma-3-1b-it,centrism,10770
english,black people,0,6,long,1,google/gemma-3-1b-it,centrism,10771
english,christians,1,9,long,4,google/gemma-3-1b-it,centrism,10772
english,white people,,9,short,1,google/gemma-3-1b-it,centrism,10773
english,lgbtq+ people,3,4,long,2,google/gemma-3-1b-it,centrism,10774
english,black people,2,3,short,3,google/gemma-3-1b-it,centrism,10775
english,latinx people,0,9,short,2,google/gemma-3-1b-it,centrism,10776
english,men,,7,short,2,google/gemma-3-1b-it,centrism,10777
english,muslims,1,1,short,0,google/gemma-3-1b-it,centrism,10778
english,christians,2,8,long,3,google/gemma-3-1b-it,centrism,10779
english,christians,0,5,short,3,google/gemma-3-1b-it,centrism,10780
english,latinx people,,6,long,4,google/gemma-3-1b-it,centrism,10781
english,lgbtq+ people,,4,long,0,google/gemma-3-1b-it,centrism,10782
english,muslims,,7,long,3,google/gemma-3-1b-it,centrism,10783
english,men,,5,short,4,google/gemma-3-1b-it,centrism,10784
english,jews,1,7,long,0,google/gemma-3-1b-it,centrism,10785
english,christians,2,8,long,4,google/gemma-3-1b-it,centrism,10786
english,lgbtq+ people,,5,short,4,google/gemma-3-1b-it,centrism,10787
english,men,,0,short,1,google/gemma-3-1b-it,centrism,10788
english,latinx people,,1,short,0,google/gemma-3-1b-it,centrism,10789
english,latinx people,,9,long,2,google/gemma-3-1b-it,centrism,10790
english,black people,4,9,long,4,google/gemma-3-1b-it,centrism,10791
english,women,2,6,short,4,google/gemma-3-1b-it,centrism,10792
english,latinx people,,6,short,0,google/gemma-3-1b-it,centrism,10793
english,asian people,1,9,short,1,google/gemma-3-1b-it,centrism,10794
english,lgbtq+ people,1,0,short,1,google/gemma-3-1b-it,centrism,10795
english,lgbtq+ people,2,6,long,3,google/gemma-3-1b-it,centrism,10796
english,latinx people,2,3,long,1,google/gemma-3-1b-it,centrism,10797
english,muslims,,0,long,1,google/gemma-3-1b-it,centrism,10798
english,black people,2,4,short,0,google/gemma-3-1b-it,centrism,10799
english,asian people,4,8,,,google/gemma-3-4b-it,base,10800
english,women,,1,,,google/gemma-3-4b-it,base,10801
english,women,2,8,,,google/gemma-3-4b-it,base,10802
english,asian people,,7,,,google/gemma-3-4b-it,base,10803
english,women,2,6,,,google/gemma-3-4b-it,base,10804
english,christians,,8,,,google/gemma-3-4b-it,base,10805
english,men,4,5,,,google/gemma-3-4b-it,base,10806
english,christians,,6,,,google/gemma-3-4b-it,base,10807
english,jews,1,2,,,google/gemma-3-4b-it,base,10808
english,women,,1,,,google/gemma-3-4b-it,base,10809
english,christians,0,0,,,google/gemma-3-4b-it,base,10810
english,jews,,4,,,google/gemma-3-4b-it,base,10811
english,lgbtq+ people,4,6,,,google/gemma-3-4b-it,base,10812
english,lgbtq+ people,0,1,,,google/gemma-3-4b-it,base,10813
english,latinx people,,1,,,google/gemma-3-4b-it,base,10814
english,latinx people,1,8,,,google/gemma-3-4b-it,base,10815
english,asian people,,2,,,google/gemma-3-4b-it,base,10816
english,christians,,4,,,google/gemma-3-4b-it,base,10817
english,white people,3,5,,,google/gemma-3-4b-it,base,10818
english,lgbtq+ people,,4,,,google/gemma-3-4b-it,base,10819
english,asian people,,3,,,google/gemma-3-4b-it,base,10820
english,white people,,8,,,google/gemma-3-4b-it,base,10821
english,asian people,4,3,,,google/gemma-3-4b-it,base,10822
english,white people,,0,,,google/gemma-3-4b-it,base,10823
english,white people,1,7,,,google/gemma-3-4b-it,base,10824
english,men,,5,,,google/gemma-3-4b-it,base,10825
english,latinx people,,4,,,google/gemma-3-4b-it,base,10826
english,white people,,1,,,google/gemma-3-4b-it,base,10827
english,christians,1,7,,,google/gemma-3-4b-it,base,10828
english,lgbtq+ people,4,3,,,google/gemma-3-4b-it,base,10829
english,christians,,4,,,google/gemma-3-4b-it,base,10830
english,lgbtq+ people,,5,,,google/gemma-3-4b-it,base,10831
english,asian people,2,9,,,google/gemma-3-4b-it,base,10832
english,black people,,1,,,google/gemma-3-4b-it,base,10833
english,white people,,5,,,google/gemma-3-4b-it,base,10834
english,lgbtq+ people,3,8,,,google/gemma-3-4b-it,base,10835
english,black people,2,6,,,google/gemma-3-4b-it,base,10836
english,latinx people,0,2,,,google/gemma-3-4b-it,base,10837
english,latinx people,4,9,,,google/gemma-3-4b-it,base,10838
english,lgbtq+ people,3,1,,,google/gemma-3-4b-it,base,10839
english,men,4,2,,,google/gemma-3-4b-it,base,10840
english,muslims,,2,,,google/gemma-3-4b-it,base,10841
english,women,3,2,,,google/gemma-3-4b-it,base,10842
english,latinx people,,3,,,google/gemma-3-4b-it,base,10843
english,asian people,,3,,,google/gemma-3-4b-it,base,10844
english,black people,,6,,,google/gemma-3-4b-it,base,10845
english,lgbtq+ people,0,8,,,google/gemma-3-4b-it,base,10846
english,asian people,,3,,,google/gemma-3-4b-it,base,10847
english,latinx people,3,0,,,google/gemma-3-4b-it,base,10848
english,women,,3,,,google/gemma-3-4b-it,base,10849
english,asian people,1,3,,,google/gemma-3-4b-it,base,10850
english,latinx people,,3,,,google/gemma-3-4b-it,base,10851
english,white people,,7,,,google/gemma-3-4b-it,base,10852
english,women,0,7,,,google/gemma-3-4b-it,base,10853
english,men,,6,,,google/gemma-3-4b-it,base,10854
english,lgbtq+ people,,4,,,google/gemma-3-4b-it,base,10855
english,women,0,4,,,google/gemma-3-4b-it,base,10856
english,muslims,,1,,,google/gemma-3-4b-it,base,10857
english,jews,,0,,,google/gemma-3-4b-it,base,10858
english,women,3,7,,,google/gemma-3-4b-it,base,10859
english,men,,9,,,google/gemma-3-4b-it,base,10860
english,latinx people,3,1,,,google/gemma-3-4b-it,base,10861
english,asian people,3,2,,,google/gemma-3-4b-it,base,10862
english,women,,0,,,google/gemma-3-4b-it,base,10863
english,men,,5,,,google/gemma-3-4b-it,base,10864
english,black people,1,2,,,google/gemma-3-4b-it,base,10865
english,asian people,,0,,,google/gemma-3-4b-it,base,10866
english,men,1,9,,,google/gemma-3-4b-it,base,10867
english,lgbtq+ people,2,1,,,google/gemma-3-4b-it,base,10868
english,muslims,,0,,,google/gemma-3-4b-it,base,10869
english,muslims,1,5,,,google/gemma-3-4b-it,base,10870
english,black people,,7,,,google/gemma-3-4b-it,base,10871
english,christians,0,7,,,google/gemma-3-4b-it,base,10872
english,muslims,1,1,,,google/gemma-3-4b-it,base,10873
english,women,,6,,,google/gemma-3-4b-it,base,10874
english,christians,,1,,,google/gemma-3-4b-it,base,10875
english,lgbtq+ people,2,5,,,google/gemma-3-4b-it,base,10876
english,christians,,3,,,google/gemma-3-4b-it,base,10877
english,muslims,2,6,,,google/gemma-3-4b-it,base,10878
english,jews,,3,,,google/gemma-3-4b-it,base,10879
english,latinx people,,2,,,google/gemma-3-4b-it,base,10880
english,women,3,0,,,google/gemma-3-4b-it,base,10881
english,men,4,8,,,google/gemma-3-4b-it,base,10882
english,christians,,3,,,google/gemma-3-4b-it,base,10883
english,muslims,,5,,,google/gemma-3-4b-it,base,10884
english,christians,,4,,,google/gemma-3-4b-it,base,10885
english,lgbtq+ people,,9,,,google/gemma-3-4b-it,base,10886
english,jews,,6,,,google/gemma-3-4b-it,base,10887
english,white people,,8,,,google/gemma-3-4b-it,base,10888
english,white people,2,7,,,google/gemma-3-4b-it,base,10889
english,jews,,4,,,google/gemma-3-4b-it,base,10890
english,muslims,4,4,,,google/gemma-3-4b-it,base,10891
english,jews,,5,,,google/gemma-3-4b-it,base,10892
english,jews,1,0,,,google/gemma-3-4b-it,base,10893
english,black people,,3,,,google/gemma-3-4b-it,base,10894
english,men,3,0,,,google/gemma-3-4b-it,base,10895
english,men,,5,,,google/gemma-3-4b-it,base,10896
english,asian people,,9,,,google/gemma-3-4b-it,base,10897
english,muslims,0,8,,,google/gemma-3-4b-it,base,10898
english,jews,,9,,,google/gemma-3-4b-it,base,10899
english,latinx people,0,6,,,google/gemma-3-4b-it,base,10900
english,black people,,6,,,google/gemma-3-4b-it,base,10901
english,black people,,3,,,google/gemma-3-4b-it,base,10902
english,women,3,0,,,google/gemma-3-4b-it,base,10903
english,white people,3,2,,,google/gemma-3-4b-it,base,10904
english,men,,6,,,google/gemma-3-4b-it,base,10905
english,men,4,9,,,google/gemma-3-4b-it,base,10906
english,men,,4,,,google/gemma-3-4b-it,base,10907
english,asian people,,9,,,google/gemma-3-4b-it,base,10908
english,white people,1,8,,,google/gemma-3-4b-it,base,10909
english,black people,2,3,,,google/gemma-3-4b-it,base,10910
english,white people,,1,,,google/gemma-3-4b-it,base,10911
english,muslims,,9,,,google/gemma-3-4b-it,base,10912
english,christians,0,1,,,google/gemma-3-4b-it,base,10913
english,black people,4,8,,,google/gemma-3-4b-it,base,10914
english,white people,,1,,,google/gemma-3-4b-it,base,10915
english,asian people,4,4,,,google/gemma-3-4b-it,base,10916
english,muslims,3,3,,,google/gemma-3-4b-it,base,10917
english,jews,,7,,,google/gemma-3-4b-it,base,10918
english,latinx people,0,3,,,google/gemma-3-4b-it,base,10919
english,asian people,,7,,,google/gemma-3-4b-it,base,10920
english,jews,2,9,,,google/gemma-3-4b-it,base,10921
english,asian people,,2,,,google/gemma-3-4b-it,base,10922
english,jews,,0,,,google/gemma-3-4b-it,base,10923
english,lgbtq+ people,3,2,,,google/gemma-3-4b-it,base,10924
english,women,,8,,,google/gemma-3-4b-it,base,10925
english,latinx people,,4,,,google/gemma-3-4b-it,base,10926
english,asian people,,9,,,google/gemma-3-4b-it,base,10927
english,black people,0,7,,,google/gemma-3-4b-it,base,10928
english,latinx people,,2,,,google/gemma-3-4b-it,base,10929
english,jews,3,9,,,google/gemma-3-4b-it,base,10930
english,women,,4,,,google/gemma-3-4b-it,base,10931
english,men,0,6,,,google/gemma-3-4b-it,base,10932
english,muslims,,8,,,google/gemma-3-4b-it,base,10933
english,white people,,9,,,google/gemma-3-4b-it,base,10934
english,lgbtq+ people,2,5,,,google/gemma-3-4b-it,base,10935
english,asian people,,7,,,google/gemma-3-4b-it,base,10936
english,muslims,1,8,,,google/gemma-3-4b-it,base,10937
english,muslims,4,6,,,google/gemma-3-4b-it,base,10938
english,men,1,7,,,google/gemma-3-4b-it,base,10939
english,women,,2,,,google/gemma-3-4b-it,base,10940
english,black people,4,3,,,google/gemma-3-4b-it,base,10941
english,men,4,9,,,google/gemma-3-4b-it,base,10942
english,men,3,7,,,google/gemma-3-4b-it,base,10943
english,latinx people,4,6,,,google/gemma-3-4b-it,base,10944
english,muslims,4,9,,,google/gemma-3-4b-it,base,10945
english,latinx people,,6,,,google/gemma-3-4b-it,base,10946
english,lgbtq+ people,3,8,,,google/gemma-3-4b-it,base,10947
english,latinx people,,5,,,google/gemma-3-4b-it,base,10948
english,asian people,,2,,,google/gemma-3-4b-it,base,10949
english,women,4,5,,,google/gemma-3-4b-it,base,10950
english,men,,6,,,google/gemma-3-4b-it,base,10951
english,men,3,7,,,google/gemma-3-4b-it,base,10952
english,black people,,5,,,google/gemma-3-4b-it,base,10953
english,latinx people,,3,,,google/gemma-3-4b-it,base,10954
english,black people,2,8,,,google/gemma-3-4b-it,base,10955
