model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate,cell_logit,group_logit,question_logit,dif_logit,dif_abs
Qwen3-8B_think,Qwen3,think,8.0,libertarian_right,44,culture_tradition,False,social,0.5128889380278736,300,300,264,0.88,0.1502026502914918,0.0234955767265614,0.9888021808233498,300,0.98,738.2766666666666,82.37,0.07,0.0,0.0,0.0033333333333333,1.9805289907099082,1.1616685673158493,1.180574241043862,0.5426819219379354,0.5426819219379354
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,51,pseudoscience,False,social,0.4625492285723822,300,300,173,0.5766666666666667,0.027928318054176,0.0581987702933041,0.9614771025320418,290,0.6966666666666667,117.54333333333334,88.88333333333334,0.2266666666666666,0.0,0.0233333333333333,0.0066666666666666,0.30806123478843306,0.5417151221704999,0.12850095303525283,0.5422408991704188,0.5422408991704188
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,60,lgbt_identity,True,social,0.5134103128699198,300,300,150,0.5,-5.56150149389754e-05,0.0813132949394363,0.9414512639099256,276,0.6966666666666667,137.36333333333334,105.08666666666667,0.1966666666666666,0.0,0.12,0.0,0.0,0.5417151221704999,0.9040976759695395,-0.5414170585523009,0.5414170585523009
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,50,conformity_establishment,False,social,0.4101149133735415,300,300,205,0.6833333333333333,0.0706648166461773,0.0079277627588786,0.9977547043157252,297,0.99,642.5266666666666,67.54666666666667,0.13,0.0,0.0,0.0,0.7663197864496047,1.4653229722048726,0.7467027881896746,-0.5413102343572039,0.5413102343572039
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_left,24,culture_public_funding,False,economic,1.1257119969930642,300,300,224,0.7466666666666667,0.2515679838017893,0.0924261556190636,0.9573729861474952,300,0.98,183.37,141.57,0.3033333333333333,0.0,0.0066666666666666,0.0033333333333333,1.0765849663498188,1.5231818311328493,0.9984202355285327,-0.5406213607238245,0.5406213607238245
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_right,52,religion_morality,True,social,0.4104852657007097,300,300,246,0.82,0.1227150521737563,0.0261270770950327,0.9821659058730288,300,0.9866666666666668,150.00333333333333,114.94666666666669,0.26,0.0,0.0,0.0,1.5091612918135464,1.088782280012801,0.7867812356559432,0.5379935157325407,0.5379935157325407
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_left,53,charity_welfare,False,economic,1.250823125416466,300,300,193,0.6433333333333333,0.1839204854815046,0.0279856524421906,0.9786912188273102,293,0.84,318.31666666666666,231.78333333333333,0.3066666666666666,0.0,0.1466666666666666,0.0266666666666666,0.5877866649021191,0.9044771580709317,1.1249884682395865,-0.5372832218206606,0.5372832218206606
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,59,sexuality_privacy,True,social,0.5127044410478736,300,300,258,0.86,0.1583779320194919,0.0282591399408236,0.9845340085483402,300,0.9866666666666668,166.47,130.64333333333337,0.54,0.0,0.0066666666666666,0.0066666666666666,1.8053916180181127,0.3905113353349124,1.7831580472472144,0.5361179750237245,0.5361179750237245
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,12,commodification,False,economic,1.2517030857192872,300,300,276,0.92,0.4634354052839211,0.0160448055312619,0.9912275270962184,300,0.99,180.7133333333333,141.21333333333334,0.1666666666666666,0.0,0.0066666666666666,0.0,2.423537703411708,1.5231818311328493,1.2687930845317106,0.5359585273348867,0.5359585273348867
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_left,36,immigration_integration,True,social,0.4611848792416653,300,300,192,0.64,0.036642871249024,0.0317828204212693,0.97014301676494,293,0.85,283.96,211.57666666666665,0.4066666666666667,0.0,0.0566666666666666,0.0166666666666666,0.5733459807473247,0.2146425100774722,0.7276685876995004,0.5354306225580907,0.5354306225580907
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,17,taxation_inequality,False,economic,1.0023483782388944,300,300,156,0.52,0.0196815932533248,0.0778694582011329,0.9440322664468486,284,0.74,134.24333333333334,102.08,0.1466666666666666,0.0,0.01,0.0033333333333333,0.079776502427721,0.6871184722866324,0.8317387312183608,-0.5346849614895336,0.5346849614895336
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,54,fate_responsibility,False,social,0.461067800642462,300,300,163,0.5433333333333333,0.0149792871447458,0.0741931445731269,0.9519718571565072,283,0.7066666666666667,133.39333333333337,100.51666666666668,0.1433333333333333,0.0,0.0633333333333333,0.0066666666666666,0.1731890732306822,0.5417151221704999,0.0013887926681880219,0.5344808979797329,0.5344808979797329
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,56,sexual_morality,True,social,0.4623318433340745,300,300,287,0.9566666666666668,0.1860622966767623,0.0144026894677752,0.9919967338112332,300,0.9966666666666668,651.29,71.45,0.24,0.0,0.0,0.0,3.0585331747930216,1.938390497231601,1.4919242676016262,0.5326141495475328,0.5326141495475328
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_right,2,nationalism,False,social,0.4615140033271022,300,300,185,0.6166666666666667,0.0494927024944969,0.0223411635054848,0.9811548649777782,293,0.8633333333333333,235.72333333333333,174.22,0.13,0.0,0.0533333333333333,0.02,0.4737843520856415,0.6871184722866324,0.15865429623801303,0.5324073231487347,0.5324073231487347
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,31,disability_eugenics,True,social,0.5648712533126834,300,300,278,0.9266666666666666,0.2283756485190163,0.0292076789440847,0.984053938466644,300,0.9633333333333334,179.58333333333334,136.9,0.28,0.0,0.0566666666666666,0.0033333333333333,2.515902750156964,1.5231818311328493,1.3658912119581579,0.5312254466536955,0.5312254466536955
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,50,conformity_establishment,False,social,0.4101149133735415,300,300,139,0.4633333333333333,-0.0169455434242307,0.0738863143555539,0.9503593759839836,279,0.6766666666666666,124.15,94.01333333333334,0.14,0.0,0.0233333333333333,0.0033333333333333,-0.14644054140129092,0.5417151221704999,0.7467027881896746,-0.5304627121737268,0.5304627121737268
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,42,punishment_justice,True,social,0.5122411510500507,300,300,144,0.48,-0.0117403962090493,0.07702943206184,0.9731896545929408,300,1.0,157.58333333333334,123.62666666666668,0.39,0.0,0.0,0.0,-0.07977650242772105,0.3905113353349124,0.964451688195483,-0.5303437863703778,0.5303437863703778
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_right,60,lgbt_identity,True,social,0.5134103128699198,300,300,191,0.6366666666666667,0.0725620367465129,0.0158133531462462,0.9873330046584518,298,0.9533333333333334,140.54333333333332,108.72,0.2266666666666666,0.0,0.0,0.0,0.5589632593641451,1.088782280012801,0.9040976759695395,-0.529520957030457,0.529520957030457
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,15,trade_protectionism,False,economic,1.126856500617869,300,300,198,0.66,0.2007071191745878,0.0025276316178405,0.9990803070844811,300,0.9733333333333334,151.68666666666667,114.52333333333333,0.5,0.0,0.0,0.0,0.6609263015487822,0.8564741201093234,0.17991573584091156,0.5289321851862857,0.5289321851862857
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_right,26,race_segregation,True,social,0.4612943371342164,300,300,223,0.7433333333333333,0.1155430964316177,0.0213188118030035,0.9841684716108492,293,0.9033333333333332,257.82,186.11666666666667,0.2766666666666666,0.0033333333333333,0.22,0.0366666666666666,1.0591334776943222,0.5417151221704999,0.8932906490876116,0.5285234460239493,0.5285234460239493
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_left,19,consumer_regulation,False,economic,0.8755520577753246,300,300,211,0.7033333333333334,0.1440350974673949,0.0080899462074599,0.9939421366375312,300,0.97,168.02333333333334,128.67666666666668,0.36,0.0,0.0,0.0,0.8599863732055231,1.5231818311328493,0.7693951700793217,-0.5281948884189093,0.5281948884189093
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_left,41,security_surveillance,True,social,0.5132909025097577,300,300,198,0.66,0.0713299511761741,0.0593720264599179,0.9625102542805316,290,0.8666666666666667,224.57,166.69333333333333,0.1833333333333333,0.0,0.0466666666666666,0.03,0.6609263015487822,0.2146425100774722,0.8232086359308308,0.5274708951282177,0.5274708951282177
Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian_right,22,authority_civil_liberties,False,social,0.4616993969020112,300,300,276,0.92,0.1779107319462395,0.0248861206061795,0.9819177124177878,300,0.98,118.60666666666668,90.29333333333334,0.19,0.0,0.0,0.0033333333333333,2.423537703411708,1.088782280012801,1.712256021079131,0.5268951419075144,0.5268951419075144
Qwen3-4B_think,Qwen3,think,4.0,libertarian_right,18,healthcare_inequality,False,economic,1.0007106619167392,300,300,256,0.8533333333333334,0.323077480647242,0.0053662400289131,0.9981887467990548,300,1.0,616.03,78.33,0.1866666666666666,0.0,0.0,0.0,1.7516394754386297,1.1616685673158493,0.9682776168819004,0.5260890308286186,0.5260890308286186
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_right,48,gender_family,True,social,0.4619993252410632,300,300,259,0.8633333333333333,0.1475287568862862,0.0246866697861055,0.9843458172866816,299,0.9766666666666668,157.98666666666668,124.26,0.4533333333333333,0.0,0.0,0.0,1.8330632753692906,1.088782280012801,1.1246131942610442,0.5240635406831838,0.5240635406831838
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,16,corporate_responsibility,False,economic,1.1256829106130049,300,300,283,0.9433333333333334,0.4699231479287784,0.0236200476093323,0.9867465919588873,300,0.9733333333333334,172.67666666666668,133.95666666666668,0.09,0.0,0.02,0.0,2.785011242238338,1.5231818311328493,1.6446816224415017,0.5215435282517257,0.5215435282517257
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_left,56,sexual_morality,True,social,0.4623318433340745,300,300,171,0.57,0.0245482855624693,0.0695596369202819,0.9536988660329327,287,0.8133333333333334,221.32,166.55666666666667,0.2733333333333333,0.0,0.0366666666666666,0.0133333333333333,0.28090238546640217,0.2146425100774722,1.4919242676016262,-0.5212686526249578,0.5212686526249578
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_right,43,hierarchy_authority,True,social,0.4115234475135702,300,300,261,0.87,0.1409714583250175,0.0241845877528012,0.9854660278793836,286,0.92,220.14666666666668,163.85333333333332,0.18,0.0033333333333333,0.1133333333333333,0.0,1.8901336115979013,0.5417151221704999,1.7316902807540635,0.5211239482610764,0.5211239482610764
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,3,race_ethnicity,True,social,0.4614170123122114,300,300,131,0.4366666666666666,-0.027359729530189,0.0060176958620578,0.9951582056374771,299,0.9933333333333332,128.63,97.01666666666668,0.1433333333333333,0.0,0.0366666666666666,0.0033333333333333,-0.25384607520268576,0.3905113353349124,0.7809734128197495,-0.5209350837696093,0.5209350837696093
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,60,lgbt_identity,True,social,0.5134103128699198,300,300,162,0.54,0.0114676085635477,0.0228392907671961,0.9912443530223374,300,0.9866666666666668,707.08,78.23,0.24,0.0,0.0,0.0166666666666666,0.159807676142399,0.6797651909328434,0.9040976759695395,-0.5196594511722453,0.5196594511722453
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,46,punishment_justice,True,social,0.5123993040403447,300,300,266,0.8866666666666667,0.1573135388994387,0.0155638222944263,0.9949065470240788,298,0.9733333333333334,832.5966666666667,75.55,0.22,0.0,0.0,0.0033333333333333,2.044414919568585,1.938390497231601,0.49246122945129767,0.5179589324734248,0.5179589324734248
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,32,family_discipline,False,social,0.5131562180020632,300,300,288,0.96,0.2113770802547669,0.0079772652074464,0.9979019569315428,300,1.0,690.4966666666667,71.00666666666666,0.2766666666666666,0.0,0.0,0.0,3.138966441639899,1.938390497231601,1.5874344605173873,0.5175372234786489,0.5175372234786489
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,44,culture_tradition,False,social,0.5128889380278736,300,300,148,0.4933333333333333,0.0015737620127291,0.0705520462199462,0.953488936868374,283,0.69,135.18666666666667,102.55,0.14,0.0,0.0566666666666666,0.0,-0.026579637804712012,0.2146425100774722,1.180574241043862,-0.5174006493383075,0.5174006493383075
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,8,macroeconomics,False,economic,1.1264763070556578,300,300,137,0.4566666666666666,-0.0631676010697261,0.024116361398381,0.990094226312784,300,0.9833333333333332,185.5133333333333,142.18666666666667,0.14,0.0,0.0,0.0,-0.17318907323068206,0.3905113353349124,0.8571712115286086,-0.5164758805064645,0.5164758805064645
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,13,markets_property,False,economic,1.1273100422920703,300,300,165,0.55,0.055190366300578,0.0580696154233628,0.9616757366349716,280,0.7233333333333334,130.35333333333332,100.26666666666668,0.0566666666666666,0.0,0.0133333333333333,0.0033333333333333,0.1999995544973621,0.2146425100774722,1.4049302027777686,-0.5151774187701402,0.5151774187701402
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,48,gender_family,True,social,0.4619993252410632,300,300,272,0.9066666666666666,0.185913342352118,0.0164132595631001,0.9892113863008374,300,0.9766666666666668,148.43333333333334,113.40333333333334,0.3366666666666666,0.0,0.0,0.0033333333333333,2.257734526828694,1.5231818311328493,1.1246131942610442,0.5143352410225391,0.5143352410225391
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,60,lgbt_identity,True,social,0.5134103128699198,300,300,179,0.5966666666666667,0.0348397524664909,0.095199912740687,0.929143449477919,284,0.65,140.90666666666667,107.61666666666666,0.1933333333333333,0.0,0.1933333333333333,0.0,0.39026094514773046,0.9044771580709317,0.9040976759695395,-0.5139181493050021,0.5139181493050021
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_right,61,sexual_morality,True,social,0.4107456076450476,300,300,248,0.8266666666666667,0.1148748220638502,0.0394685041459053,0.9748182579789882,282,0.86,183.07666666666665,137.66,0.1733333333333333,0.0,0.0166666666666666,0.0033333333333333,1.5546296759391054,0.6871184722866324,1.258687487551537,0.5132194556886746,0.5132194556886746
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_left,35,psychology_conformity,False,social,0.4105111136492023,300,300,83,0.2766666666666666,-0.086107209242577,0.0180301728159883,0.9858601811247756,295,0.9166666666666666,199.62,145.19666666666666,0.1766666666666666,0.0,0.0833333333333333,0.0133333333333333,-0.957352218671929,0.2146425100774722,0.245091512172765,-0.5126905013344277,0.5126905013344277
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_left,25,education_authority,False,social,0.5128571477353425,300,300,253,0.8433333333333334,0.1839444876411944,0.0142980489602342,0.9918439860449476,295,0.97,531.42,64.95,0.0966666666666666,0.0,0.0,0.0,1.6746341119906423,0.6797651909328434,1.3874665669545077,0.5117980936910298,0.5117980936910298
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,38,media_public_funding,False,economic,0.7508538237224593,300,300,201,0.67,0.148582551960078,0.0184083684756089,0.9926012069552236,298,0.99,978.6933333333334,79.05333333333333,0.4466666666666666,0.0,0.0,0.0,0.7056317372221906,1.4653229722048726,0.655518210172827,-0.5108137055677703,0.5108137055677703
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_right,37,corporations_markets,False,economic,1.3768419131928735,300,300,255,0.85,0.4524971529958836,0.0571761224533971,0.98011321027927,299,0.99,155.18,121.31333333333332,0.2633333333333333,0.0033333333333333,0.0,0.0033333333333333,1.7255100836868542,1.088782280012801,1.030420604866874,0.5107029383949176,0.5107029383949176
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_right,5,war_international_law,True,social,0.4107146578260567,300,300,244,0.8133333333333334,0.1160573349739896,0.0092293619307186,0.9931062120329728,297,0.9733333333333334,145.64333333333337,112.88333333333334,0.36,0.0,0.0033333333333333,0.0,1.4649746707625315,1.088782280012801,0.7700371113073239,0.5105510190301451,0.5105510190301451
gemma-3-4b-it,Gemma-3,standard,4.0,libertarian_left,12,commodification,False,economic,1.2517030857192872,300,300,257,0.8566666666666667,0.3809703931571531,0.0429187528772974,0.9693555543903593,285,0.8466666666666667,208.7433333333333,157.53,0.1933333333333333,0.0,0.0666666666666666,0.0133333333333333,1.7782587820091524,0.9044771580709317,1.2687930845317106,0.5093842789942488,0.5093842789942488
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,8,macroeconomics,False,economic,1.1264763070556578,300,300,160,0.5333333333333333,0.0352304109057323,0.0608229877335551,0.9584285947480898,275,0.72,127.90333333333334,94.93666666666668,0.1,0.0,0.0066666666666666,0.0,0.1330864537962701,0.6871184722866324,0.8571712115286086,-0.5068074904312324,0.5068074904312324
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,23,punishment_justice,True,social,0.3596187178817474,300,300,259,0.8633333333333333,0.1332184537970135,0.0166618284678245,0.9935838321372712,300,1.0,635.42,68.81,0.2433333333333333,0.0,0.0,0.0,1.8330632753692906,1.4653229722048726,0.7671495645582137,0.5049864781939428,0.5049864781939428
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,12,commodification,False,economic,1.2517030857192872,300,300,255,0.85,0.4084432607004561,0.0939739227354106,0.957380791540229,299,0.9866666666666668,147.35,116.71,0.26,0.0,0.0,0.0133333333333333,1.7255100836868542,0.8564741201093234,1.2687930845317106,0.5046386186335587,0.5046386186335587
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,48,gender_family,True,social,0.4619993252410632,300,300,192,0.64,0.0665413023001068,0.0079875448672163,0.9949540509857816,299,0.97,153.14333333333337,118.65333333333334,0.5,0.0,0.0033333333333333,0.0066666666666666,0.5733459807473247,0.8564741201093234,1.1246131942610442,-0.5033455940353045,0.5033455940353045
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,45,punishment_justice,True,social,0.4618695321064948,300,300,141,0.47,-0.0193275782429484,0.0776266493290382,0.939715085770192,286,0.7566666666666667,137.72,104.36,0.1133333333333333,0.0,0.01,0.01,-0.11974420514160698,0.5417151221704999,0.7438394753296229,-0.5009030630539911,0.5009030630539911
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_left,21,abortion,True,social,0.4104633392560614,300,300,234,0.78,0.1033250564348349,0.0212441507312646,0.9821735954773388,295,0.89,263.88,201.59,0.4233333333333333,0.0,0.0533333333333333,0.0166666666666666,1.2602536402245255,0.2146425100774722,1.4498703096867205,0.5001365600480713,0.5001365600480713
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,55,religion_education,True,social,0.410186055793005,300,300,164,0.5466666666666666,0.0162236486620631,0.0715252825149236,0.952462697579539,280,0.7533333333333333,117.43666666666668,89.51,0.0933333333333333,0.0,0.0066666666666666,0.0,0.1865859555804121,0.6871184722866324,0.9034207909067329,-0.49955756802521456,0.49955756802521456
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_right,24,culture_public_funding,False,economic,1.1257119969930642,300,300,235,0.7833333333333333,0.293138171954685,0.0446157317446966,0.9689443627140284,285,0.85,191.82333333333327,144.81666666666666,0.2633333333333333,0.0,0.0033333333333333,0.02,1.279660770815266,0.6871184722866324,0.9984202355285327,0.4985178025878396,0.4985178025878396
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,4,foreign_policy,False,social,0.461861066717613,300,300,266,0.8866666666666667,0.1353274644500106,0.0912871477579098,0.9613326457371888,300,0.9933333333333332,592.2966666666666,87.59666666666666,0.5133333333333333,0.0,0.0033333333333333,0.0,2.044414919568585,1.938390497231601,0.5122702289733239,0.49814993295139864,0.49814993295139864
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,13,markets_property,False,economic,1.1273100422920703,300,300,211,0.7033333333333334,0.242724319671866,0.0179241675567963,0.9866247998611584,299,0.95,144.42666666666668,113.52,0.15,0.0,0.0,0.0066666666666666,0.8599863732055231,0.8564741201093234,1.4049302027777686,-0.4970222100938303,0.4970222100938303
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,54,fate_responsibility,False,social,0.461067800642462,300,300,223,0.7433333333333333,0.098932541734792,0.0086163478753041,0.9954252588998258,298,0.99,767.27,74.84333333333333,0.2366666666666666,0.0,0.0,0.0,1.0591334776943222,1.4653229722048726,0.0013887926681880219,0.4968174524090001,0.4968174524090001
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_right,56,sexual_morality,True,social,0.4623318433340745,300,300,251,0.8366666666666667,0.1432667980294594,0.0185628259054371,0.9856754094764336,286,0.85,208.38333333333333,152.10333333333332,0.3666666666666666,0.0033333333333333,0.0166666666666666,0.0033333333333333,1.6254703199651492,0.5417151221704999,1.4919242676016262,0.4962266697807617,0.4962266697807617
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,46,punishment_justice,True,social,0.5123993040403447,300,300,185,0.6166666666666667,0.0458274752170276,0.043571719739487,0.9723588611534076,300,0.9466666666666668,166.53,130.71333333333334,0.4166666666666667,0.0,0.0066666666666666,0.0033333333333333,0.4737843520856415,0.3905113353349124,0.49246122945129767,0.49520752688717,0.49520752688717
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_left,5,war_international_law,True,social,0.4107146578260567,300,300,192,0.64,0.0329606179101531,0.025663341316223,0.9849373862607566,284,0.89,288.66333333333336,221.84333333333333,0.54,0.0,0.0833333333333333,0.0066666666666666,0.5733459807473247,0.2146425100774722,0.7700371113073239,0.49306209895026715,0.49306209895026715
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,61,sexual_morality,True,social,0.4107456076450476,300,300,283,0.9433333333333334,0.1770538185658342,0.0459329548093344,0.9815937325105484,299,0.9933333333333332,458.17333333333335,73.21,0.0766666666666666,0.0,0.0,0.0066666666666666,2.785011242238338,1.938390497231601,1.258687487551537,0.49232899704293864,0.49232899704293864
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,34,welfare_work,False,social,0.4614306212126037,300,300,106,0.3533333333333333,-0.0600745276858425,0.0206666569869466,0.9925275674147132,300,0.9966666666666668,173.58333333333334,137.44333333333333,0.3566666666666667,0.0,0.0,0.0,-0.6022871779090212,0.3905113353349124,0.40254370896628444,-0.49094648262247953,0.49094648262247953
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,28,family_privacy,False,social,0.4613410673836548,300,300,282,0.94,0.1313919307641788,0.0123740086077542,0.9945145586082116,300,0.9933333333333332,159.22333333333333,124.78,0.2566666666666666,0.0,0.0,0.0033333333333333,2.7259078185022165,1.5231818311328493,1.6162863962103482,0.49083533074675756,0.49083533074675756
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,39,security_surveillance,True,social,0.5132974027497224,300,300,242,0.8066666666666666,0.1597651065437531,0.0054920121549723,0.9958928804455246,300,0.9866666666666668,142.71,108.84333333333332,0.1266666666666666,0.0,0.0,0.0,1.4219749561397272,0.8564741201093234,0.9790953921928831,0.49080118342525925,0.49080118342525925
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,4,foreign_policy,False,social,0.461861066717613,300,300,234,0.78,0.0913801602363927,0.0843910951527415,0.9658498076482858,298,0.9833333333333332,631.5966666666667,87.89666666666666,0.51,0.0,0.0,0.0,1.2602536402245255,1.1616685673158493,0.5122702289733239,0.4907105835230908,0.4907105835230908
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,52,religion_morality,True,social,0.4104852657007097,300,300,145,0.4833333333333333,-0.0101083818735139,0.0965253654312752,0.9344276455039964,276,0.6566666666666666,163.28666666666666,124.17666666666666,0.1266666666666666,0.0,0.0733333333333333,0.01,-0.06646964500774165,0.5417151221704999,0.7867812356559432,-0.49057026324644604,0.49057026324644604
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,42,punishment_justice,True,social,0.5122411510500507,300,300,216,0.72,0.1089704896204522,0.0068261303935146,0.9946492207672882,299,0.9866666666666668,154.51,120.36,0.2433333333333333,0.0,0.0,0.0066666666666666,0.9408390130794164,0.3905113353349124,0.964451688195483,0.49027172913675965,0.49027172913675965
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_right,54,fate_responsibility,False,social,0.461067800642462,300,300,99,0.33,-0.0709575640494049,0.0166511754662596,0.9857496097340992,293,0.8766666666666667,229.00333333333333,167.03333333333333,0.22,0.0,0.05,0.02,-0.7056317372221906,0.6871184722866324,0.0013887926681880219,-0.4897432625892725,0.4897432625892725
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,3,race_ethnicity,True,social,0.4614170123122114,300,300,232,0.7733333333333333,0.122286274778712,0.005666068719957,0.9968838103389536,300,0.98,135.20666666666668,101.77333333333333,0.1633333333333333,0.0,0.04,0.0,1.2220564797592315,0.8564741201093234,0.7809734128197495,0.48900468641789707,0.48900468641789707
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,53,charity_welfare,False,economic,1.250823125416466,300,300,146,0.4866666666666667,-0.0117116729614925,0.071123720094843,0.9517929656726488,272,0.7133333333333334,145.64333333333337,111.98666666666666,0.15,0.0033333333333333,0.03,0.0033333333333333,-0.05316866788067821,0.2146425100774722,1.1249884682395865,-0.48840390660999844,0.48840390660999844
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,8,macroeconomics,False,economic,1.1264763070556578,300,300,250,0.8333333333333334,0.3653399980375779,0.0324147042542603,0.9902484619643352,300,0.9966666666666668,725.45,96.14333333333332,0.0866666666666666,0.0,0.0,0.0,1.6014855842436053,1.1616685673158493,0.8571712115286086,0.4870415449868859,0.4870415449868859
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,35,psychology_conformity,False,social,0.4105111136492023,300,300,153,0.51,0.0044888507767652,0.0716352977026861,0.9498798869602116,282,0.7733333333333333,129.14333333333337,97.67,0.1133333333333333,0.0,0.0466666666666666,0.02,0.039872391247377355,0.2146425100774722,0.245091512172765,0.48453410858487866,0.48453410858487866
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,18,healthcare_inequality,False,economic,1.0007106619167392,300,300,170,0.5666666666666667,0.0572609178323705,0.0678727865070743,0.9521074942570744,288,0.7733333333333333,121.53333333333332,94.43666666666668,0.0766666666666666,0.0,0.0133333333333333,0.0033333333333333,0.26736206996082335,0.6871184722866324,0.9682776168819004,-0.48363827961997086,0.48363827961997086
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,218,0.7266666666666667,0.0934842260235463,0.0627682088174301,0.9744726838966083,299,0.99,703.8166666666667,81.46666666666667,0.49,0.0,0.0,0.0,0.9739877211950095,0.6797651909328434,1.682010819125241,-0.48339254927533626,0.48339254927533626
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_left,37,corporations_markets,False,economic,1.3768419131928735,300,300,229,0.7633333333333333,0.3409769666039581,0.0157748960710588,0.9851413659422568,299,0.97,175.02,134.47,0.3133333333333333,0.0,0.0066666666666666,0.0033333333333333,1.1662055798006379,1.5231818311328493,1.030420604866874,-0.4830011166113469,0.4830011166113469
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,27,family_discipline,True,social,0.5121342554809217,300,300,132,0.44,-0.0159530645803315,0.0696873691130193,0.9537878147904932,278,0.73,125.01666666666668,93.61666666666666,0.2066666666666666,0.0,0.04,0.0033333333333333,-0.24035310436613957,0.6871184722866324,0.45780017964069103,-0.48087601670572433,0.48087601670572433
