model,ideology,config_id,context_id,instr_combo,key_type,perm_id,persona_combo,n,accuracy,macro_f1,negative_f1,positive_f1,mean_confidence,positive_pred_rate,positive_gold_rate
Qwen3-32B,base,12859,1,question_first_idx0,numeric_zero_index,0,base,30,0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,0.7860504163846062,0.43333333333333335,0.6333333333333333
Qwen3-32B,base,12860,-1,options_first_idx3,numeric,0,base,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.8394193595650336,0.13333333333333333,0.6333333333333333
Qwen3-32B,base,12861,-1,question_first_idx3,lowercase_start,2,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.8754745253973231,1.0,0.6333333333333333
Qwen3-32B,base,12862,-1,question_first_idx4,uppercase_start,2,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.8757242138958347,1.0,0.6333333333333333
Qwen3-32B,base,12863,2,question_first_idx2,numeric_zero_index,0,base,30,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8888888888888888,0.8971552478648482,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12864,4,question_first_idx2,numeric,2,base,30,0.9333333333333333,0.925,0.9,0.95,0.8582274317295299,0.7,0.6333333333333333
Qwen3-32B,base,12865,4,options_first_idx4,numeric_zero_index,3,base,30,0.8666666666666667,0.8564593301435407,0.8181818181818182,0.8947368421052632,0.9201762983931115,0.6333333333333333,0.6333333333333333
Qwen3-32B,base,12866,2,question_first_idx1,numeric,2,base,30,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8888888888888888,0.9496900825694279,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12867,-1,question_first_idx3,uppercase_start,1,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.7951858934440428,1.0,0.6333333333333333
Qwen3-32B,base,12868,0,question_first_idx1,lowercase_start,3,base,30,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8888888888888888,0.9169210681326133,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12869,3,question_first_idx3,numeric,0,base,30,0.8,0.7991071428571428,0.7857142857142857,0.8125,0.8758047702201419,0.43333333333333335,0.6333333333333333
Qwen3-32B,base,12870,-1,question_first_idx1,uppercase_start,3,base,30,0.7333333333333333,0.6825396825396826,0.5555555555555556,0.8095238095238095,0.599611464240862,0.7666666666666667,0.6333333333333333
Qwen3-32B,base,12871,4,options_first_idx0,uppercase_start,1,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.7432587082508612,1.0,0.6333333333333333
Qwen3-32B,base,12872,-1,options_first_idx1,uppercase_start,2,base,30,0.7,0.5581014729950899,0.3076923076923077,0.8085106382978723,0.7596368469949232,0.9333333333333333,0.6333333333333333
Qwen3-32B,base,12873,-1,options_first_idx1,numeric,3,base,30,0.7,0.6827262044653349,0.6086956521739131,0.7567567567567568,0.6206190774599154,0.6,0.6333333333333333
Qwen3-32B,base,12874,-1,question_first_idx4,lowercase_start,2,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.970934641926531,1.0,0.6333333333333333
Qwen3-32B,base,12875,0,options_first_idx3,numeric_zero_index,2,base,30,0.9,0.8971428571428571,0.88,0.9142857142857143,0.8941377972470582,0.5333333333333333,0.6333333333333333
Qwen3-32B,base,12876,2,options_first_idx1,numeric,3,base,30,0.7666666666666667,0.7664071190211346,0.7586206896551724,0.7741935483870968,0.8731027409751965,0.4,0.6333333333333333
Qwen3-32B,base,12877,3,options_first_idx1,numeric,1,base,30,0.5666666666666667,0.5661846496106786,0.5806451612903226,0.5517241379310345,0.8560727793826822,0.3333333333333333,0.6333333333333333
Qwen3-32B,base,12878,-1,question_first_idx2,uppercase_start,3,base,30,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.692615449957936,0.36666666666666664,0.6333333333333333
Qwen3-32B,base,12879,0,question_first_idx4,lowercase_start,3,base,30,0.4,0.325,0.55,0.1,0.8177487952793402,0.03333333333333333,0.6333333333333333
Qwen3-32B,base,12880,1,question_first_idx4,lowercase_start,2,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9632373063352283,1.0,0.6333333333333333
Qwen3-32B,base,12881,-1,options_first_idx1,lowercase_start,1,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.7345852532127153,1.0,0.6333333333333333
Qwen3-32B,base,12882,-1,question_first_idx4,numeric_zero_index,3,base,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.6971671197274352,1.0,0.6333333333333333
Qwen3-32B,base,12883,-1,question_first_idx0,lowercase_start,3,base,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.8994415030368331,0.0,0.6333333333333333
Qwen3-32B,base,12884,2,question_first_idx2,uppercase_start,0,base,30,0.9333333333333333,0.9305555555555556,0.9166666666666666,0.9444444444444444,0.8352348964850098,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12885,-1,options_first_idx0,numeric_zero_index,3,base,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.6447157675650228,0.4,0.6333333333333333
Qwen3-32B,base,12886,2,options_first_idx3,uppercase_start,3,base,30,0.7666666666666667,0.76,0.72,0.8,0.7627981548417879,0.5333333333333333,0.6333333333333333
Qwen3-32B,base,12887,2,question_first_idx1,numeric_zero_index,2,base,30,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8888888888888888,0.9372347803148716,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12888,1,options_first_idx0,lowercase_start,0,base,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.6268732479360083,0.0,0.6333333333333333
Qwen3-32B,base,12889,0,question_first_idx4,numeric_zero_index,2,base,30,0.6666666666666666,0.47916666666666663,0.16666666666666666,0.7916666666666666,0.8691857087092,0.9666666666666667,0.6333333333333333
Qwen3-32B,base,12890,4,question_first_idx3,numeric_zero_index,2,base,30,0.8333333333333334,0.7948016415868673,0.7058823529411765,0.8837209302325582,0.9051384046571411,0.8,0.6333333333333333
Qwen3-32B,base,12891,-1,options_first_idx0,lowercase_start,0,base,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.770743653790554,0.0,0.6333333333333333
Qwen3-32B,base,12892,-1,options_first_idx1,uppercase_start,3,base,30,0.7666666666666667,0.76,0.72,0.8,0.5954802650991037,0.5333333333333333,0.6333333333333333
Qwen3-32B,base,12893,-1,options_first_idx0,numeric_zero_index,1,base,30,0.4666666666666667,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6012652800240341,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12894,2,question_first_idx2,numeric_zero_index,0,base,30,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8888888888888888,0.8967392891571385,0.5666666666666667,0.6333333333333333
Qwen3-32B,base,12895,-1,options_first_idx4,numeric,2,base,30,0.7333333333333333,0.7129186602870814,0.6363636363636364,0.7894736842105263,0.7970860679163649,0.6333333333333333,0.6333333333333333
Qwen3-32B,base,12896,2,options_first_idx4,lowercase_start,1,base,30,0.9,0.8901098901098901,0.8571428571428571,0.9230769230769231,0.8743811071647872,0.6666666666666666,0.6333333333333333
Qwen3-32B,base,12897,-1,question_first_idx4,numeric_zero_index,1,base,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.6501048905537526,0.0,0.6333333333333333
Qwen3-32B,base,12898,-1,question_first_idx2,numeric_zero_index,1,base,30,0.7666666666666667,0.7664071190211346,0.7586206896551724,0.7741935483870968,0.7659254907253312,0.4,0.6333333333333333
Qwen3-32B,base,12899,3,options_first_idx3,uppercase_start,1,base,30,0.7666666666666667,0.7127222982216143,0.5882352941176471,0.8372093023255814,0.6340445390961593,0.8,0.6333333333333333
Qwen3-32B,libertarian_left,12900,-1,question_first_idx1,lowercase_start,0,short_idx1,30,0.5333333333333333,0.5248868778280543,0.46153846153846156,0.5882352941176471,0.763520332033508,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12901,-1,question_first_idx4,numeric,1,short_idx2,30,0.43333333333333335,0.4276094276094276,0.48484848484848486,0.37037037037037035,0.6638420033295998,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12902,-1,options_first_idx1,numeric_zero_index,3,long_idx3,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.7549408942439376,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12903,-1,question_first_idx0,lowercase_start,2,short_idx2,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9328493266925953,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12904,-1,options_first_idx3,lowercase_start,3,long_idx0,30,0.5,0.4994438264738599,0.4827586206896552,0.5161290322580645,0.6733408026714328,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12905,-1,question_first_idx1,uppercase_start,1,short_idx1,30,0.4666666666666667,0.4570135746606335,0.38461538461538464,0.5294117647058824,0.8021459327731473,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12906,-1,question_first_idx0,lowercase_start,1,long_idx3,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9054580493960489,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12907,-1,options_first_idx1,uppercase_start,2,long_idx4,30,0.36666666666666664,0.3301997649823737,0.17391304347826086,0.4864864864864865,0.7549959287921327,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12908,4,question_first_idx2,lowercase_start,1,long_idx3,30,0.4666666666666667,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.7937117013081865,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12909,-1,options_first_idx2,uppercase_start,1,long_idx2,30,0.43333333333333335,0.3023255813953488,0.0,0.6046511627906976,0.6747525586082321,0.8,0.6333333333333333
Qwen3-32B,libertarian_left,12910,2,options_first_idx0,numeric,3,long_idx4,30,0.5333333333333333,0.53125,0.5625,0.5,0.745491248652211,0.3,0.6333333333333333
Qwen3-32B,libertarian_left,12911,-1,question_first_idx2,numeric_zero_index,3,short_idx1,30,0.6,0.5982142857142857,0.5714285714285714,0.625,0.7925077525191668,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12912,1,options_first_idx3,uppercase_start,1,long_idx3,30,0.4666666666666667,0.3181818181818182,0.0,0.6363636363636364,0.7568041386476826,0.8333333333333334,0.6333333333333333
Qwen3-32B,libertarian_left,12913,-1,options_first_idx2,uppercase_start,0,short_idx3,30,0.3,0.29292929292929293,0.36363636363636365,0.2222222222222222,0.7709793066350998,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12914,2,question_first_idx4,numeric_zero_index,0,short_idx0,30,0.43333333333333335,0.3772893772893773,0.5641025641025641,0.19047619047619047,0.8294214964135614,0.06666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12915,4,question_first_idx1,lowercase_start,1,short_idx1,30,0.4666666666666667,0.4570135746606335,0.38461538461538464,0.5294117647058824,0.8746525174357918,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12916,-1,options_first_idx1,lowercase_start,2,long_idx0,30,0.36666666666666664,0.3301997649823737,0.17391304347826086,0.4864864864864865,0.7970657226725446,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12917,-1,question_first_idx3,numeric_zero_index,0,short_idx2,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.836231597035379,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12918,-1,options_first_idx1,uppercase_start,3,short_idx1,30,0.4,0.325,0.1,0.55,0.6433368779807452,0.7,0.6333333333333333
Qwen3-32B,libertarian_left,12919,-1,options_first_idx4,lowercase_start,3,short_idx0,30,0.6,0.5833333333333333,0.5,0.6666666666666666,0.6775418123581232,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12920,-1,options_first_idx0,numeric,3,short_idx0,30,0.4666666666666667,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6921399046326461,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12921,0,options_first_idx0,numeric,2,short_idx1,30,0.5,0.42233632862644416,0.21052631578947367,0.6341463414634146,0.8501637255923137,0.7333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12922,1,question_first_idx2,uppercase_start,3,long_idx1,30,0.5,0.4949494949494949,0.5454545454545454,0.4444444444444444,0.8053957635534653,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12923,0,question_first_idx2,numeric,2,short_idx1,30,0.6,0.5833333333333333,0.5,0.6666666666666666,0.8932152350437758,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12924,1,question_first_idx2,numeric_zero_index,0,long_idx1,30,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8845217208695192,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12925,-1,question_first_idx0,numeric_zero_index,2,long_idx4,30,0.5666666666666667,0.5417156286721504,0.43478260869565216,0.6486486486486487,0.7782771692783558,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12926,3,options_first_idx0,numeric,2,long_idx4,30,0.5333333333333333,0.513888888888889,0.4166666666666667,0.6111111111111112,0.7725655177685434,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12927,-1,question_first_idx3,uppercase_start,1,short_idx0,30,0.5666666666666667,0.3617021276595745,0.0,0.723404255319149,0.7381331672136364,0.9333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12928,0,options_first_idx3,lowercase_start,1,short_idx0,30,0.7,0.6827262044653349,0.6086956521739131,0.7567567567567568,0.7518272396831376,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12929,-1,question_first_idx3,uppercase_start,0,short_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.75902641627745,0.1,0.6333333333333333
Qwen3-32B,libertarian_left,12930,-1,question_first_idx1,numeric,2,short_idx2,30,0.5333333333333333,0.5248868778280543,0.46153846153846156,0.5882352941176471,0.8557446468997161,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12931,1,options_first_idx2,lowercase_start,2,long_idx1,30,0.36666666666666664,0.304029304029304,0.09523809523809523,0.5128205128205128,0.817267467672287,0.6666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12932,-1,question_first_idx2,numeric,0,long_idx3,30,0.6,0.5982142857142857,0.5714285714285714,0.625,0.8970602621897529,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12933,0,options_first_idx1,uppercase_start,1,short_idx4,30,0.6333333333333333,0.6296296296296295,0.5925925925925926,0.6666666666666666,0.8739929777881977,0.4666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12934,0,options_first_idx0,lowercase_start,3,short_idx3,30,0.4,0.325,0.55,0.1,0.773229785772316,0.03333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12935,1,question_first_idx2,uppercase_start,1,short_idx4,30,0.5333333333333333,0.4034090909090909,0.125,0.6818181818181818,0.8028394552517294,0.8333333333333334,0.6333333333333333
Qwen3-32B,libertarian_left,12936,-1,options_first_idx0,numeric_zero_index,3,short_idx1,30,0.4,0.375,0.25,0.5,0.7307527217292397,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12937,-1,question_first_idx3,numeric_zero_index,0,long_idx4,30,0.4,0.325,0.55,0.1,0.8667548248092201,0.03333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12938,-1,options_first_idx1,numeric,3,long_idx4,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.7739879686789005,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12939,-1,question_first_idx4,numeric,1,long_idx0,30,0.43333333333333335,0.3772893772893773,0.5641025641025641,0.19047619047619047,0.6920286883227705,0.06666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12940,1,question_first_idx1,numeric_zero_index,1,short_idx4,30,0.6,0.5927601809954751,0.6470588235294118,0.5384615384615384,0.730714870875465,0.23333333333333334,0.6333333333333333
Qwen3-32B,libertarian_left,12941,2,options_first_idx1,numeric,0,short_idx3,30,0.6,0.5982142857142857,0.625,0.5714285714285714,0.8722768627637453,0.3,0.6333333333333333
Qwen3-32B,libertarian_left,12942,2,options_first_idx0,numeric_zero_index,3,short_idx4,30,0.6,0.5833333333333333,0.5,0.6666666666666666,0.7010150065975781,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12943,-1,question_first_idx2,uppercase_start,2,short_idx3,30,0.5333333333333333,0.53125,0.5,0.5625,0.7760746214274757,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12944,1,question_first_idx2,numeric,1,long_idx3,30,0.6,0.5982142857142857,0.625,0.5714285714285714,0.9212737141794832,0.3,0.6333333333333333
Qwen3-32B,libertarian_left,12945,4,question_first_idx3,lowercase_start,0,short_idx1,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.8122161441324248,0.0,0.6333333333333333
Qwen3-32B,libertarian_left,12946,-1,question_first_idx1,numeric,2,long_idx3,30,0.4666666666666667,0.4570135746606335,0.38461538461538464,0.5294117647058824,0.8751229574121766,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12947,-1,question_first_idx2,numeric,0,long_idx0,30,0.6,0.5982142857142857,0.5714285714285714,0.625,0.902922111844139,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12948,3,question_first_idx1,numeric_zero_index,3,short_idx4,30,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8877487274355158,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12949,-1,options_first_idx4,lowercase_start,3,short_idx0,30,0.6,0.5833333333333333,0.5,0.6666666666666666,0.6782068377203648,0.5666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12950,4,question_first_idx3,numeric_zero_index,0,long_idx0,30,0.43333333333333335,0.4276094276094276,0.48484848484848486,0.37037037037037035,0.8567923505156102,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12951,-1,options_first_idx1,numeric_zero_index,2,long_idx4,30,0.36666666666666664,0.34857142857142853,0.24,0.45714285714285713,0.8480452147484034,0.5333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12952,0,options_first_idx4,lowercase_start,1,short_idx2,30,0.8,0.784688995215311,0.7272727272727273,0.8421052631578947,0.8229218595926809,0.6333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12953,-1,question_first_idx1,numeric_zero_index,0,short_idx4,30,0.5,0.4994438264738599,0.5161290322580645,0.4827586206896552,0.8612216931281098,0.3333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12954,4,options_first_idx1,lowercase_start,0,long_idx3,30,0.4,0.4,0.4,0.4,0.7411237035985396,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12955,-1,question_first_idx0,uppercase_start,1,short_idx2,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.7783335009049844,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12956,-1,options_first_idx1,uppercase_start,3,short_idx0,30,0.5333333333333333,0.53125,0.5,0.5625,0.6408414526187253,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12957,4,question_first_idx1,uppercase_start,3,short_idx1,30,0.5666666666666667,0.5417156286721504,0.43478260869565216,0.6486486486486487,0.861568681058985,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12958,-1,question_first_idx0,numeric,2,short_idx0,30,0.4666666666666667,0.3650793650793651,0.1111111111111111,0.6190476190476191,0.7920739793008128,0.7666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12959,-1,options_first_idx3,numeric,3,long_idx4,30,0.43333333333333335,0.4276094276094276,0.37037037037037035,0.48484848484848486,0.8452992280204648,0.4666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12960,-1,question_first_idx3,lowercase_start,3,long_idx1,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.7022968605658636,0.13333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12961,1,options_first_idx4,numeric_zero_index,3,long_idx4,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.78439664621107,0.16666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12962,0,options_first_idx2,numeric,0,long_idx3,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.9334086504940268,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12963,4,question_first_idx1,lowercase_start,3,short_idx1,30,0.5666666666666667,0.5542857142857143,0.48,0.6285714285714286,0.862085027769171,0.5333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12964,3,options_first_idx4,numeric_zero_index,1,long_idx4,30,0.6333333333333333,0.6228571428571429,0.56,0.6857142857142857,0.7711949631183296,0.5333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12965,-1,question_first_idx2,uppercase_start,0,short_idx0,30,0.7,0.6534017971758665,0.5263157894736842,0.7804878048780488,0.7410397061649144,0.7333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12966,4,question_first_idx2,uppercase_start,0,long_idx3,30,0.6333333333333333,0.6296296296296295,0.5925925925925926,0.6666666666666666,0.7815747224419464,0.4666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12967,-1,options_first_idx0,lowercase_start,2,long_idx3,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.7905548513539935,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12968,1,question_first_idx3,uppercase_start,3,short_idx1,30,0.5,0.4949494949494949,0.5454545454545454,0.4444444444444444,0.7598755108958124,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12969,1,question_first_idx2,uppercase_start,0,short_idx2,30,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75619368327688,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12970,-1,question_first_idx3,numeric_zero_index,2,short_idx0,30,0.7666666666666667,0.7532314923619272,0.6956521739130435,0.8108108108108109,0.7692376941202697,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12971,-1,question_first_idx4,numeric,1,short_idx2,30,0.43333333333333335,0.4276094276094276,0.48484848484848486,0.37037037037037035,0.6638463092312729,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12972,2,question_first_idx4,numeric,0,long_idx3,30,0.4,0.325,0.55,0.1,0.9401227644903204,0.03333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12973,-1,question_first_idx0,uppercase_start,0,long_idx4,30,0.36666666666666664,0.304029304029304,0.5128205128205128,0.09523809523809523,0.7408253274374937,0.06666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12974,-1,question_first_idx1,numeric_zero_index,1,long_idx0,30,0.5,0.4949494949494949,0.5454545454545454,0.4444444444444444,0.6604699555482109,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12975,-1,options_first_idx0,numeric,0,short_idx3,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.7595939650830811,0.0,0.6333333333333333
Qwen3-32B,libertarian_left,12976,3,question_first_idx2,lowercase_start,3,long_idx2,30,0.5666666666666667,0.5622895622895623,0.6060606060606061,0.5185185185185185,0.8573723966920661,0.26666666666666666,0.6333333333333333
Qwen3-32B,libertarian_left,12977,-1,question_first_idx3,numeric,3,short_idx0,30,0.6333333333333333,0.5111111111111111,0.26666666666666666,0.7555555555555555,0.7915642888667427,0.8666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12978,-1,options_first_idx4,uppercase_start,1,short_idx3,30,0.36666666666666664,0.3301997649823737,0.17391304347826086,0.4864864864864865,0.7033321989098328,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12979,4,question_first_idx0,lowercase_start,2,long_idx4,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9219973592560614,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12980,-1,options_first_idx3,numeric,1,long_idx4,30,0.4,0.3973214285714286,0.4375,0.35714285714285715,0.8958439692596659,0.3,0.6333333333333333
Qwen3-32B,libertarian_left,12981,1,question_first_idx4,lowercase_start,0,long_idx0,30,0.4,0.325,0.55,0.1,0.8249049066395524,0.03333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12982,2,options_first_idx2,lowercase_start,0,short_idx3,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.8677274770580062,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12983,2,options_first_idx4,lowercase_start,0,long_idx0,30,0.6,0.6,0.6,0.6,0.8108114468415959,0.36666666666666664,0.6333333333333333
Qwen3-32B,libertarian_left,12984,-1,options_first_idx4,numeric_zero_index,2,long_idx2,30,0.5333333333333333,0.53125,0.5,0.5625,0.8147230902784881,0.43333333333333335,0.6333333333333333
Qwen3-32B,libertarian_left,12985,2,question_first_idx4,numeric,2,long_idx2,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9839519948591219,1.0,0.6333333333333333
Qwen3-32B,libertarian_left,12986,1,options_first_idx0,lowercase_start,0,long_idx1,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.6874150803307397,0.0,0.6333333333333333
Qwen3-32B,libertarian_left,12987,0,question_first_idx1,lowercase_start,1,long_idx1,30,0.6333333333333333,0.6296296296296295,0.5925925925925926,0.6666666666666666,0.89719462075159,0.4666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12988,3,options_first_idx0,uppercase_start,2,short_idx3,30,0.3333333333333333,0.33035714285714285,0.375,0.2857142857142857,0.6013479509651665,0.3,0.6333333333333333
Qwen3-32B,libertarian_left,12989,-1,question_first_idx1,numeric,0,long_idx0,30,0.5,0.4994438264738599,0.4827586206896552,0.5161290322580645,0.856298457585882,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12990,-1,options_first_idx4,numeric_zero_index,0,short_idx0,30,0.6,0.5927601809954751,0.5384615384615384,0.6470588235294118,0.7822269699297391,0.5,0.6333333333333333
Qwen3-32B,libertarian_left,12991,4,options_first_idx4,numeric,2,long_idx2,30,0.6333333333333333,0.6122209165687427,0.5217391304347826,0.7027027027027027,0.7991129410262567,0.6,0.6333333333333333
Qwen3-32B,libertarian_left,12992,-1,question_first_idx3,uppercase_start,0,short_idx2,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.7794128741604515,0.13333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12993,2,question_first_idx4,uppercase_start,2,long_idx4,30,0.5333333333333333,0.475,0.3,0.65,0.7256624961012653,0.7,0.6333333333333333
Qwen3-32B,libertarian_left,12994,-1,question_first_idx1,numeric,2,long_idx1,30,0.43333333333333335,0.4276094276094276,0.37037037037037035,0.48484848484848486,0.8629474201403075,0.4666666666666667,0.6333333333333333
Qwen3-32B,libertarian_left,12995,3,options_first_idx2,uppercase_start,0,short_idx3,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.8541503344460177,0.4,0.6333333333333333
Qwen3-32B,libertarian_left,12996,-1,question_first_idx3,lowercase_start,2,short_idx3,30,0.5666666666666667,0.3617021276595745,0.0,0.723404255319149,0.8339723794569448,0.9333333333333333,0.6333333333333333
Qwen3-32B,libertarian_left,12997,2,options_first_idx0,numeric_zero_index,0,short_idx3,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.7970184939306028,0.13333333333333333,0.6333333333333333
