ideology,question_id,delta__stage1_tokens__count,delta__stage1_tokens__mean,delta__stage1_tokens__std,delta__visible_words__count,delta__visible_words__mean,delta__visible_words__std,delta__classification_entropy__count,delta__classification_entropy__mean,delta__classification_entropy__std,delta__classification_margin__count,delta__classification_margin__mean,delta__classification_margin__std,delta__explicit_stance_found__count,delta__explicit_stance_found__mean,delta__explicit_stance_found__std,delta__stage1_stage2_agree__count,delta__stage1_stage2_agree__mean,delta__stage1_stage2_agree__std,delta__target_aligned__count,delta__target_aligned__mean,delta__target_aligned__std,delta__target_projection_expected__count,delta__target_projection_expected__mean,delta__target_projection_expected__std,delta__visible_hedging_present__count,delta__visible_hedging_present__mean,delta__visible_hedging_present__std,delta__visible_balance_present__count,delta__visible_balance_present__mean,delta__visible_balance_present__std,delta__visible_actual_refusal_present__count,delta__visible_actual_refusal_present__mean,delta__visible_actual_refusal_present__std,delta__visible_moral_distance_present__count,delta__visible_moral_distance_present__mean,delta__visible_moral_distance_present__std,delta__visible_persona_meta_present__count,delta__visible_persona_meta_present__mean,delta__visible_persona_meta_present__std,delta__visible_self_correction_present__count,delta__visible_self_correction_present__mean,delta__visible_self_correction_present__std,delta__visible_counterargument_present__count,delta__visible_counterargument_present__mean,delta__visible_counterargument_present__std,delta__persona_vocab_overlap_fraction__count,delta__persona_vocab_overlap_fraction__mean,delta__persona_vocab_overlap_fraction__std,abliteration_harm,abliteration_rescue,both_aligned,both_unaligned,alignment_switch_rate,question_page,topic,sensitive_topic,scorer_axis,scorer_weight_range,agree_pole_sign,weight_0_strongly_disagree,weight_1_disagree,weight_2_agree,weight_3_strongly_agree,statement_words,statement_chars,absolute_term_count,negation_count,modal_count,concessive_count,clause_marker_count,question_feature_version
centrism,0,300,-17.653333333333332,58.9187396490142,300,-14.016666666666667,40.90959592832656,300,-0.0053902687629161,0.1010260743876686,300,0.007186038369715,0.1158771643164101,300,0.0033333333333333,0.0577350269189625,300,0.0066666666666666,0.27117153654035,300,0.0,0.0,0,,,300,-0.0366666666666666,0.5319135226149935,300,-0.0166666666666666,0.4800942865404512,300,0.0,0.0,300,-0.01,0.0996649906832533,300,0.01,0.3419890666953118,300,0.0133333333333333,0.2309401076758503,300,0.0033333333333333,0.152971314191388,300,-0.0094252873563218,0.0514673465190566,,,,,,1,globalization_corporations,False,economic,1.1256724443927717,-1,0.5628362221963857,0.3129697581970322,-0.3129697581970322,-0.5628362221963857,17,133,0,0,1,1,2,v1
centrism,1,300,-15.5,50.15811121245832,300,-11.846666666666666,35.23190950041889,300,-0.0043428350300983,0.1222099714087662,300,0.0038891392543806,0.1345733837925231,300,-0.0066666666666666,0.1634357970419517,300,0.0033333333333333,0.2891381881761062,300,0.0,0.0,0,,,300,0.0033333333333333,0.5331695679451628,300,-0.0533333333333333,0.459557248997237,300,-0.0233333333333333,0.2072003753391658,300,-0.0766666666666666,0.3713694563809259,300,0.0033333333333333,0.342119435161572,300,-0.0166666666666666,0.1520942616833793,300,-0.0066666666666666,0.1827572788302571,300,-0.0018390804597701,0.0431707082960996,,,,,,1,nationalism,False,social,0.5117596845338225,1,-0.2558798422669112,-0.154086091976827,0.154086091976827,0.2558798422669112,12,61,1,0,0,1,2,v1
centrism,2,300,-17.74,55.54653115853248,300,-14.183333333333334,40.69672961751053,300,0.0113025202538239,0.1440470188206935,300,-0.0128265007294526,0.1385766787113295,300,0.0133333333333333,0.1630260116991272,300,-0.0066666666666666,0.3921754208999877,300,0.0,0.0,0,,,300,0.01,0.5203870440213556,300,-0.05,0.4413797157909568,300,0.0,0.0,300,-0.0033333333333333,0.0577350269189625,300,0.0,0.3271443280438122,300,0.0033333333333333,0.2891381881761061,300,-0.0033333333333333,0.2384219767952445,300,-0.0051149425287356,0.0462827764716463,,,,,,1,nationalism,False,social,0.4615140033271022,-1,0.2307570016635511,0.1279111119651034,-0.1279111119651034,-0.2307570016635511,16,73,1,1,0,0,1,v1
centrism,3,300,-19.276666666666667,68.8152982492459,300,-15.76,48.86801280577392,300,-0.0073309852332433,0.1090638275364205,300,0.0108881360232625,0.1179620763802655,300,0.0233333333333333,0.1903760287693512,300,0.02,0.33661704768074,300,0.0,0.0,0,,,300,0.09,0.4272099732028893,300,-0.02,0.3917203288744558,300,0.0033333333333333,0.0577350269189625,300,-0.2466666666666666,0.5292345285184471,300,0.0066666666666666,0.4479110438837146,300,0.0,0.081786082010953,300,0.0166666666666666,0.1520942616833792,300,-0.0141379310344827,0.047383300287917,,,,,,1,race_ethnicity,True,social,0.4614170123122114,1,-0.2307085061561057,-0.1283442870283275,0.1283442870283275,0.2307085061561057,10,64,0,0,0,0,1,v1
centrism,4,300,-12.93,47.33201346158601,300,-10.113333333333332,35.37983793060026,300,0.0051310582628166,0.1390918614931825,300,-0.0038114247231489,0.1338749704986894,300,0.0066666666666666,0.0815130058495636,300,0.04,0.3142118664054026,300,0.0,0.0,0,,,300,-0.0166666666666666,0.4870107670057071,300,-0.0033333333333333,0.4662404487770321,300,-0.0033333333333333,0.0577350269189625,300,-0.0666666666666666,0.3202563076101741,300,-0.02,0.3464101615137754,300,0.0066666666666666,0.27117153654035,300,0.0033333333333333,0.0577350269189625,300,-0.0040804597701149,0.040184236365777,,,,,,1,foreign_policy,False,social,0.461861066717613,1,-0.2309305333588065,-0.1281013083517744,0.1281013083517744,0.2309305333588065,8,35,0,0,0,0,0,v1
centrism,5,300,-22.016666666666666,48.71159122104829,300,-17.30666666666667,35.9466246207853,300,-0.0038821146547118,0.1289331865925951,300,0.0030359287383997,0.1346555871309564,300,0.0066666666666666,0.1154700538379251,300,0.0266666666666666,0.3361530680698871,300,0.0,0.0,0,,,300,-0.0333333333333333,0.4614455499196965,300,0.0933333333333333,0.4817285857444001,300,-0.0033333333333333,0.0577350269189625,300,-0.1066666666666666,0.3301295310122631,300,0.0333333333333333,0.364231296036273,300,-0.0066666666666666,0.0815130058495636,300,-0.01,0.2518825441619796,300,-0.0025862068965517,0.0417858827102616,,,,,,1,war_international_law,True,social,0.4107146578260567,1,-0.2053573289130283,-0.1024961490528865,0.1024961490528865,0.2053573289130283,9,69,0,0,1,0,0,v1
centrism,6,300,-10.85,52.64687211803477,300,-8.893333333333333,38.274339171551375,300,-0.0011234743397431,0.1203959376230461,300,0.0024952016730334,0.1230472310138189,300,0.0033333333333333,0.1292720377913879,300,0.0066666666666666,0.27117153654035,300,0.0,0.0,0,,,300,0.0066666666666666,0.4906710532497438,300,0.02,0.4903073911258548,300,0.0,0.0,300,-0.0066666666666666,0.1154700538379252,300,-0.0133333333333333,0.3655145576605141,300,0.0133333333333333,0.2159730773097216,300,0.0033333333333333,0.2649961611804155,300,-0.0050574712643678,0.0452354372380573,,,,,,1,media_information,False,social,0.4622518323224769,-1,0.2311259161612384,0.1283939375304129,-0.1283939375304129,-0.2311259161612384,10,64,0,0,0,0,0,v1
centrism,7,300,-17.616666666666667,54.25201063322954,300,-14.346666666666666,40.20973220630254,300,-8.196059437660004e-05,0.1260466279187342,300,-0.003412139509088,0.1257191013044912,300,0.0066666666666666,0.1415001644664616,300,0.0533333333333333,0.2782329974892659,300,0.0,0.0,0,,,300,-0.0433333333333333,0.498950961949492,300,0.01,0.4287728464422088,300,0.0,0.0,300,-0.0033333333333333,0.0577350269189625,300,-0.0233333333333333,0.378505539855398,300,0.0333333333333333,0.2289036445403065,300,0.0033333333333333,0.1529713141913879,300,-0.0037931034482758,0.046463757616186,,,,,,2,class_nationality,False,economic,1.1262983257167811,-1,0.5631491628583906,0.3128270695863424,-0.3128270695863424,-0.5631491628583906,10,64,1,0,0,0,0,v1
centrism,8,300,-16.71,51.03535956982573,300,-12.776666666666667,37.46302688652582,300,0.0038148416924774,0.1241340708787173,300,-0.0060897905061784,0.1452386053589823,300,0.0066666666666666,0.1154700538379251,300,0.0033333333333333,0.2649961611804155,300,0.0,0.0,0,,,300,0.0433333333333333,0.4853598005695556,300,-0.05,0.4983249534162668,300,0.0,0.0,300,-0.01,0.152679523149955,300,-0.0033333333333333,0.3421194351615719,300,0.0033333333333333,0.2520595212041283,300,-0.0133333333333333,0.1998884861914979,300,-0.0058045977011494,0.0552555727325561,,,,,,2,macroeconomics,False,economic,1.1264763070556578,1,-0.5632381535278289,-0.3130761658529776,0.3130761658529776,0.5632381535278289,8,70,0,0,0,0,0,v1
centrism,9,300,-14.676666666666666,49.61718457927791,300,-11.476666666666668,34.623190783379535,300,0.0064547405318467,0.115118200245268,300,-0.0096832061954219,0.1180461569082331,300,-0.0066666666666666,0.1415001644664616,300,-0.0033333333333333,0.3004827034497388,300,0.0,0.0,0,,,300,0.0066666666666666,0.4838069028925802,300,-0.0566666666666666,0.5548107232962464,300,0.0,0.0,300,-0.0066666666666666,0.0815130058495636,300,-0.0266666666666666,0.3361530680698872,300,0.0,0.2948839123097942,300,0.03,0.2365442395357052,300,-0.0043103448275862,0.0563711354695041,,,,,,2,environment_regulation,False,economic,1.0019515241771093,-1,0.5009757620885547,0.2500578405142084,-0.2500578405142084,-0.5009757620885547,13,103,1,1,0,0,1,v1
centrism,10,300,-16.593333333333334,48.36664549954324,300,-13.533333333333331,35.86031366113714,300,0.0081525604990782,0.120287691918867,300,-0.0100128118887897,0.1338613971447522,300,-0.0066666666666666,0.0815130058495636,300,-0.0033333333333333,0.2649961611804154,300,0.0,0.0,0,,,300,-0.02,0.5168725090730323,300,0.03,0.4724164026842037,300,0.0,0.0,300,-0.0466666666666666,0.2543709314987216,300,0.0233333333333333,0.3509979402633572,300,-0.01,0.2518825441619799,300,-0.01,0.1289266209073801,300,-0.0037931034482758,0.048964152790825,,,,,,2,redistribution,False,economic,1.125634807287937,-1,0.5628174036439685,0.3126966458815354,-0.3126966458815354,-0.5628174036439685,17,97,0,0,0,0,1,v1
centrism,11,300,-15.683333333333334,52.32874334585225,300,-12.076666666666666,36.60935589005226,300,0.0031599748793159,0.1353981979678737,300,-0.003132547713959,0.1388119330703233,300,-0.0033333333333333,0.100111420647375,300,0.0333333333333333,0.3355555801654266,300,0.0,0.0,0,,,300,0.03,0.519615242270663,300,0.0066666666666666,0.4906710532497437,300,-0.0133333333333333,0.1410266545012737,300,0.0,0.081786082010953,300,0.0133333333333333,0.3164744473227652,300,0.0333333333333333,0.4963635881027163,300,0.0033333333333333,0.1001114206473751,300,-0.0082183908045977,0.0498630771755465,,,,,,2,markets_property,False,economic,1.2511662022059689,1,-0.6255831011029844,-0.3752179071633886,0.3752179071633886,0.6255831011029844,8,43,0,0,0,0,1,v1
centrism,12,300,-19.46,52.17287061388942,300,-15.026666666666667,38.64086364675069,300,-0.010714269704641,0.1196054697455893,300,0.0067772223174824,0.1201819175288112,300,0.0166666666666666,0.1282329958564094,300,-0.0033333333333333,0.342119435161572,300,0.0,0.0,0,,,300,0.0,0.5425074942071334,300,-0.0366666666666666,0.5255882726336166,300,0.0,0.0,300,-0.0066666666666666,0.0815130058495636,300,0.0,0.3747909116090586,300,-0.0033333333333333,0.1292720377913878,300,0.0166666666666666,0.3317969050129051,300,-0.0060344827586206,0.0508249406598258,,,,,,2,commodification,False,economic,1.2517030857192872,-1,0.6258515428596436,0.3749836646395989,-0.3749836646395989,-0.6258515428596436,22,122,0,0,0,0,1,v1
centrism,13,300,-17.993333333333332,55.73977962218713,300,-15.216666666666669,39.17121821794436,300,0.0080002185295327,0.1301897678951199,300,-0.0070672719086181,0.1282442612445057,300,-0.0033333333333333,0.100111420647375,300,0.0066666666666666,0.305942628382776,300,0.0,0.0,0,,,300,-0.0733333333333333,0.5185091397286675,300,0.0533333333333333,0.5013248890391565,300,0.0,0.0,300,0.0,0.115662986393248,300,0.01,0.3790941500233681,300,-0.0166666666666666,0.2078450241625218,300,0.01,0.3419890666953118,300,-0.0107471264367816,0.051235890612435,,,,,,2,markets_property,False,economic,1.1273100422920703,-1,0.5951331912274722,0.3441817904773077,-0.4071381306401817,-0.5321768510645983,11,52,0,0,0,0,0,v1
centrism,14,300,-23.73333333333333,59.40560277470168,300,-17.933333333333334,43.14216472097333,300,0.0058091112173978,0.1060697286361633,300,-0.004125219687521,0.1084277130842156,300,0.0133333333333333,0.1148893122493093,300,0.0433333333333333,0.3490870399011955,300,0.0,0.0,0,,,300,0.0,0.4698252717268168,300,-0.0833333333333333,0.4730766964859741,300,0.0033333333333333,0.0577350269189625,300,-0.0133333333333333,0.1630260116991272,300,-0.0066666666666666,0.327076165874504,300,0.0133333333333333,0.2309401076758503,300,-0.02,0.1817786518292771,300,-0.0068965517241379,0.0493939424584123,,,,,,2,finance_inequality,False,economic,1.2511874581086335,-1,0.5943980251361615,0.3441774322351342,-0.2817860243988236,-0.6567894329724723,21,133,0,0,0,0,0,v1
centrism,15,300,-19.23333333333333,56.4733241749304,300,-13.943333333333332,39.8971938337554,300,0.0009916022325019,0.1418850407421854,300,-0.0034926321490374,0.1497194889227625,300,-0.0033333333333333,0.1734623480071185,300,0.0166666666666666,0.3215590505108515,300,0.0,0.0,0,,,300,-0.05,0.5115717795370743,300,0.06,0.5202263464156894,300,-0.0033333333333333,0.0577350269189625,300,-0.0066666666666666,0.1154700538379251,300,0.0266666666666666,0.3826796326253984,300,0.0133333333333333,0.1630260116991272,300,0.0,0.2313259727864961,300,0.0009770114942528,0.0514643522875364,,,,,,2,trade_protectionism,False,economic,1.126856500617869,-1,0.5948674955439203,0.3440422655802017,-0.4069207560501731,-0.5319890050739486,6,46,0,0,1,0,0,v1
centrism,16,300,-21.02,52.86304258083344,300,-17.153333333333332,38.16926509924282,300,-0.00728172592732,0.1350878793969937,300,0.0008731206915163,0.1686022653783904,300,0.0033333333333333,0.1292720377913878,300,0.0266666666666666,0.3738378498969942,300,0.0,0.0,0,,,300,0.0033333333333333,0.480372857785713,300,0.0266666666666666,0.4761420583762141,300,0.0033333333333333,0.0577350269189625,300,-0.0166666666666666,0.1520942616833792,300,-0.0233333333333333,0.4123376002064761,300,0.0133333333333333,0.2309401076758503,300,0.0066666666666666,0.1154700538379252,300,-0.0078160919540229,0.0515059661510953,,,,,,2,corporate_responsibility,False,economic,1.1256829106130049,1,-0.5628414553065024,-0.3128880887498754,0.3128880887498754,0.5628414553065024,16,94,1,0,1,0,0,v1
centrism,17,300,-22.23333333333333,60.9822515620253,300,-16.303333333333335,43.96134653137604,300,-0.0031712893325789,0.1125824734244746,300,0.0054817617230026,0.1233467067527771,300,-0.0066666666666666,0.1634357970419516,300,-0.0033333333333333,0.3517593937991924,300,0.0,0.0,0,,,300,-0.0133333333333333,0.4551697344721935,300,-0.0133333333333333,0.5170881511655515,300,0.0,0.0,300,-0.0033333333333333,0.0577350269189625,300,0.0566666666666666,0.3923885635927097,300,-0.0233333333333333,0.3313934634957584,300,0.01,0.2518825441619798,300,-0.0061494252873563,0.051760997387059,,,,,,2,taxation_inequality,False,economic,1.0023483782388944,1,-0.5322601911075274,-0.2817261705460396,0.3438981745222003,0.4700881871313669,6,30,0,0,0,0,0,v1
centrism,18,300,-17.293333333333333,57.08100758552548,300,-14.056666666666668,43.17267331649963,300,0.0002326760149049,0.1380232776699506,300,-0.00119784160283,0.1538488796082777,300,0.0166666666666666,0.1282329958564094,300,0.0166666666666666,0.2886751345948129,300,0.0,0.0,0,,,300,-0.0033333333333333,0.487285384254356,300,-0.0266666666666666,0.5100549733197881,300,0.0,0.0,300,-0.07,0.3034362842431961,300,0.0133333333333333,0.3467318350546381,300,0.0066666666666666,0.3270761658745041,300,-0.0566666666666666,0.3273317008226268,300,-0.0040229885057471,0.0537106208691725,,,,,,2,healthcare_inequality,False,economic,1.0007106619167392,1,-0.5003553309583696,-0.2506864119449827,0.2506864119449827,0.5003553309583696,15,85,0,0,1,0,0,v1
centrism,19,300,-17.493333333333332,49.37288962228566,300,-13.783333333333331,34.37813125497327,300,-0.0035064730192283,0.1207917020653958,300,-6.532757891662152e-05,0.1102835771168734,300,0.0033333333333333,0.1292720377913879,300,0.0066666666666666,0.29480829135399,300,0.0,0.0,0,,,300,0.0133333333333333,0.5105792718717691,300,-0.01,0.4802800186568979,300,0.0,0.0,300,0.0,0.0,300,0.02,0.3742551130340198,300,0.0166666666666666,0.1726893964541963,300,0.0066666666666666,0.305942628382776,300,-0.0013793103448275,0.0413052425944705,,,,,,2,consumer_regulation,False,economic,0.8755520577753246,-1,0.4689684426397087,0.2190226218104331,-0.2814074493145257,-0.4065836151356159,8,63,0,0,1,0,0,v1
centrism,20,300,-17.673333333333332,51.75811980202096,300,-13.546666666666669,37.46063024407312,300,-0.0062276214524081,0.1056138630883766,300,0.0062446569520124,0.124064837982794,300,-0.0033333333333333,0.1529713141913879,300,0.04,0.3142118664054026,300,0.0,0.0,0,,,300,-0.0133333333333333,0.49053471154751,300,0.0266666666666666,0.5100549733197882,300,0.0,0.0,300,0.0,0.0,300,0.0033333333333333,0.370287182531856,300,-0.0333333333333333,0.382154894556733,300,-0.0066666666666666,0.2312295668757509,300,-0.0044827586206896,0.0458633219367134,,,,,,2,competition_monopoly,False,unweighted,0.0,0,0.0,0.0,0.0,0.0,15,107,0,0,0,0,0,v1
centrism,21,300,-18.98333333333333,61.11885774014779,300,-16.7,46.20367154473814,300,0.0041301101784587,0.0992741953280013,300,-0.0026890932009063,0.1142054921334995,300,0.0033333333333333,0.152971314191388,300,-0.0166666666666666,0.331796905012905,300,0.0,0.0,0,,,300,-0.0133333333333333,0.4836686262538603,300,-0.05,0.5049918042978785,300,-0.0266666666666666,0.1985454352410865,300,-0.0033333333333333,0.100111420647375,300,-0.01,0.3610186257806307,300,0.0,0.1635721640219061,300,-0.0066666666666666,0.2162825683841512,300,-0.0028160919540229,0.0454854090377788,,,,,,3,abortion,True,social,0.4104633392560614,1,-0.2052316696280307,-0.1023753595936063,0.1023753595936063,0.2052316696280307,13,76,1,1,1,0,2,v1
centrism,22,300,-18.453333333333333,45.989178117269006,300,-13.796666666666669,32.98436827839268,300,0.0019366980759988,0.1475613538306107,300,-0.0027154501201052,0.1504651488644471,300,0.0,0.0,300,0.0066666666666666,0.2832365891624115,300,0.0,0.0,0,,,300,0.0433333333333333,0.5314102732200752,300,-0.0466666666666666,0.4529600404188835,300,-0.01,0.0996649906832533,300,-0.01,0.152679523149955,300,-0.0266666666666666,0.3156278801870861,300,-0.01,0.2771691585925756,300,0.0,0.2453582460328592,300,-0.0054022988505747,0.0429624804378123,,,,,,3,authority_civil_liberties,False,social,0.4616993969020112,-1,0.2176982515006493,0.166499878248249,-0.1401969843475359,-0.2440011454013619,5,35,1,0,1,0,0,v1
centrism,23,300,-13.153333333333334,49.85118142887962,300,-9.68,35.22641909145305,300,-0.0137205821886032,0.1254526824622172,300,0.0137838190826363,0.1306864836656764,300,0.0033333333333333,0.1292720377913878,300,-0.02,0.2705129526013192,300,0.0,0.0,0,,,300,0.0433333333333333,0.5438518225631312,300,0.06,0.48702221248266,300,-0.0033333333333333,0.0577350269189625,300,-0.07,0.3542857528166063,300,-0.0033333333333333,0.2891381881761062,300,-0.01,0.3701667345551697,300,0.01,0.2082736815380299,300,-0.0044827586206896,0.0466371798577368,,,,,,3,punishment_justice,True,social,0.3596187178817474,1,-0.1669760268080711,-0.1152757727821722,0.089609108516567,0.1926426910736762,11,42,0,0,0,0,0,v1
centrism,24,300,-22.366666666666667,59.33160783131016,300,-17.61,43.95929136893432,300,0.002082915503847,0.125611070925144,300,-0.0032056171676823,0.1281407380104844,300,0.0166666666666666,0.1726893964541963,300,0.0366666666666666,0.2868154445276979,300,0.0,0.0,0,,,300,-0.03,0.4431945449599693,300,-0.04,0.5025686528586124,300,0.0033333333333333,0.0577350269189625,300,-0.0033333333333333,0.0577350269189625,300,-0.0333333333333333,0.3149914617235701,300,-0.0033333333333333,0.2384219767952443,300,0.0,0.3167561335799752,300,-0.008103448275862,0.0525415933081244,,,,,,3,culture_public_funding,False,economic,1.1257119969930642,1,-0.5943423845479201,-0.3439126533718808,0.4068854254746565,0.5313696124451441,19,110,1,2,1,0,0,v1
centrism,25,300,-11.523333333333332,58.731144036376726,300,-9.786666666666669,42.46770745098798,300,0.006941232334953,0.0882046657096961,300,-0.0052091581726843,0.105058040849015,300,0.0033333333333333,0.152971314191388,300,0.0033333333333333,0.3114142229943361,300,0.0,0.0,0,,,300,-0.0333333333333333,0.3992747047523451,300,-0.01,0.5073704259846837,300,-0.0033333333333333,0.0577350269189625,300,-0.0066666666666666,0.1154700538379251,300,-0.0133333333333333,0.3745528735338494,300,0.0233333333333333,0.2227576233294689,300,0.0133333333333333,0.4004456825895003,300,-0.007183908045977,0.0482424537460353,,,,,,3,education_authority,False,social,0.5128571477353425,-1,0.2823584752358763,0.0765226192060978,-0.1283824219425081,-0.2304986724994661,7,56,0,1,1,0,0,v1
centrism,26,300,-9.316666666666666,60.83397321023866,300,-7.47,43.73692752619278,300,0.0170356692706292,0.1297426050975673,300,-0.0157180328739985,0.1300023427953566,300,0.01,0.1289266209073801,300,0.02,0.365209428166093,300,0.0,0.0,0,,,300,0.0333333333333333,0.5030564330220866,300,0.04,0.475204585408549,300,0.0,0.0,300,-0.1566666666666666,0.4466024346901011,300,-0.0133333333333333,0.3655145576605142,300,-0.0033333333333333,0.1917763003784489,300,0.03,0.2757173677693011,300,-0.0031609195402298,0.0478285106289867,,,,,,3,race_segregation,True,social,0.4612943371342164,1,-0.2306471685671082,-0.1287015914139468,0.1287015914139468,0.2306471685671082,24,122,2,0,1,1,2,v1
centrism,27,300,-27.736666666666668,63.18508663282987,300,-22.96,45.4189535083388,300,-0.0044126850260018,0.1284473574904036,300,0.0026425842916553,0.1197190959407438,300,0.02,0.16234073749422,300,0.03,0.3408135064134727,300,0.0,0.0,0,,,300,-0.0166666666666666,0.4206885050523321,300,-0.0133333333333333,0.5361408823321675,300,-0.0033333333333333,0.0577350269189625,300,0.0,0.0,300,0.02,0.3830872653101502,300,-0.0066666666666666,0.1827572788302572,300,0.01,0.3112709946445756,300,-0.0018965517241379,0.0422957421693271,,,,,,3,family_discipline,True,social,0.5121342554809217,1,-0.2429691962297503,-0.141265633974797,0.1150697709533757,0.2691650592511714,8,52,0,0,1,0,0,v1
centrism,28,300,-15.766666666666667,50.97857332923809,300,-12.673333333333334,36.44430334602119,300,0.0037422442788219,0.0971024779824728,300,-0.003725898706009,0.0926784686633229,300,0.01,0.1289266209073802,300,0.0333333333333333,0.292987533074953,300,0.0,0.0,0,,,300,-0.0266666666666666,0.4831151239253854,300,-0.0033333333333333,0.4872853842543558,300,0.0,0.0,300,-0.01,0.0996649906832533,300,-0.0333333333333333,0.3453787929083927,300,-0.01,0.2889839194239338,300,-0.01,0.2382348690742171,300,-0.0063218390804597,0.0421579693140494,,,,,,3,family_privacy,False,social,0.4613410673836548,-1,0.2177882431016637,0.1152734946998537,-0.0895089135195258,-0.2435528242819911,12,66,0,0,0,0,0,v1
centrism,29,300,-15.576666666666666,53.95852602376893,300,-12.906666666666666,38.48204144708725,300,-0.0053575562760506,0.1031055202088764,300,0.0045971414690972,0.095896578427824,300,0.0066666666666666,0.1827572788302572,300,0.02,0.2942026239626158,300,0.0,0.0,0,,,300,-0.03,0.4652830260329527,300,-0.0166666666666666,0.4800942865404512,300,-0.0033333333333333,0.0577350269189625,300,0.0,0.0,300,-0.0133333333333333,0.3268715940839032,300,-0.02,0.2578532418147603,300,-0.0233333333333333,0.3604004956708878,300,-0.0066091954022988,0.0447796185377135,,,,,,3,drugs_personal_liberty,False,social,0.4104253525258263,-1,0.2182046607572217,0.063910719726584,-0.089894688715201,-0.1922206917686045,11,71,0,1,1,0,0,v1
centrism,30,300,-16.113333333333333,53.93685601712676,300,-12.296666666666669,39.59758263738631,300,0.0025970155472442,0.1298559995286106,300,-0.0014931480313451,0.1422179801870893,300,0.0,0.081786082010953,300,0.0233333333333333,0.2639845608809358,300,0.0,0.0,0,,,300,-0.0366666666666666,0.4719441986552755,300,0.02,0.4834380772983648,300,-0.0066666666666666,0.0815130058495636,300,-0.0066666666666666,0.0815130058495636,300,-0.0266666666666666,0.3826796326253985,300,0.0033333333333333,0.1292720377913878,300,-0.0066666666666666,0.1827572788302571,300,-0.0068390804597701,0.0431846388684573,,,,,,3,education_work,False,social,0.5136030936784408,1,-0.243931794802806,-0.1410224118253431,0.1152829077525141,0.2696712988756348,15,86,0,0,1,0,0,v1
centrism,31,300,-26.366666666666667,66.21445008623847,300,-22.14666666666667,49.2202593993573,300,-3.482465824386901e-05,0.1403802648042346,300,-0.0015040316392994,0.1577614271109604,300,-0.0066666666666666,0.1415001644664615,300,-0.02,0.3366170476807401,300,0.0,0.0,0,,,300,0.0466666666666666,0.5279691217618717,300,0.0166666666666666,0.4513697720560997,300,-0.0033333333333333,0.0577350269189625,300,-0.1733333333333333,0.5331382028768697,300,-0.0133333333333333,0.3369480705237149,300,-0.0033333333333333,0.0577350269189625,300,0.0633333333333333,0.2821125908841007,300,-0.0085057471264367,0.0479537943980741,,,,,,3,disability_eugenics,True,social,0.5648712533126834,1,-0.2824356266563417,-0.1799160768022441,0.1799160768022441,0.2824356266563417,11,80,0,1,1,0,0,v1
centrism,32,300,-20.41333333333333,53.37376087606851,300,-14.71,38.55655490861968,300,-0.0101681924177622,0.1379496286662973,300,0.011680181716888,0.1417807992018717,300,0.0133333333333333,0.1148893122493092,300,0.06,0.3215763847633376,300,0.0,0.0,0,,,300,-0.02,0.5662763427171136,300,0.02,0.4693979635240604,300,-0.0033333333333333,0.100111420647375,300,-0.0033333333333333,0.0577350269189625,300,0.0066666666666666,0.3564347176065669,300,0.01,0.152679523149955,300,-0.0133333333333333,0.2159730773097216,300,-0.000919540229885,0.0441111213892181,,,,,,3,family_discipline,False,social,0.5131562180020632,1,-0.2565781090010316,-0.153715370282877,0.153715370282877,0.2565781090010316,12,71,0,0,0,0,0,v1
centrism,33,300,-11.11,62.648015233597214,300,-8.6,45.38818080207378,300,0.0144220333179265,0.1418556696796758,300,-0.0130588776173364,0.1361363981815541,300,0.01,0.152679523149955,300,0.0033333333333333,0.3219748149993542,300,0.0,0.0,0,,,300,0.03,0.4431945449599694,300,-0.0333333333333333,0.4156900483250437,300,0.0,0.0,300,-0.05,0.3668996928526714,300,-0.0133333333333333,0.4004456825895003,300,0.0166666666666666,0.1726893964541963,300,-0.01,0.1732050807568877,300,-0.000919540229885,0.0500254118676899,,,,,,3,race_culture,True,social,0.4612935639728195,-1,0.217706031679736,0.1666318299425114,-0.1407503293291638,-0.2435875322930834,12,77,1,1,0,0,1,v1
centrism,34,300,-17.186666666666667,58.11824950311716,300,-14.58,41.5547782891716,300,-0.0067596970622681,0.1247759872076401,300,0.0077068248212419,0.1399569646562375,300,0.02,0.181778651829277,300,0.0266666666666666,0.3738378498969941,300,0.0,0.0,0,,,300,-0.04,0.4069628104593711,300,-0.0066666666666666,0.462603750151686,300,-0.0033333333333333,0.100111420647375,300,-0.0033333333333333,0.0577350269189625,300,0.0133333333333333,0.3467318350546379,300,-0.0133333333333333,0.2830003289329231,300,0.01,0.2382348690742171,300,-0.0019540229885057,0.0451690140144334,,,,,,3,welfare_work,False,social,0.4614306212126037,1,-0.2307153106063018,-0.1283751381337499,0.1283751381337499,0.2307153106063018,16,92,0,1,1,0,2,v1
