feature,model_variant,family,protocol,size_b,regime,question_id,matched_pairs,left_events,right_events,risk_difference,paired_difference_sd,discordant_pairs,left_rate,right_rate,pooled_events,pooled_rate,ci_low,ci_high,ci_excludes_zero,informative,substantive,direction,topic,sensitive_topic,analysis_scope,parent_family,support_models,support_families,support_parent_families,support_family_protocols,discovery_class,qwen_protocol_support,qwen_protocol_replicated
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,13,300,6,6,0.0,0.20033416898825335,12,0.02,0.02,12,0.02,-0.022669945333076615,0.022669945333076615,False,False,False,tie,markets_property,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,37,300,3,3,0.0,0.1416576493949657,6,0.01,0.01,6,0.01,-0.0160300720741468,0.0160300720741468,False,False,False,tie,corporations_markets,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,54,300,3,3,0.0,0.1416576493949657,6,0.01,0.01,6,0.01,-0.0160300720741468,0.0160300720741468,False,False,False,tie,fate_responsibility,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,libertarian,3,300,1,1,0.0,0.08178608201095307,2,0.0033333333333333335,0.0033333333333333335,2,0.0033333333333333335,-0.009254966427137757,0.009254966427137757,False,False,False,tie,race_ethnicity,True,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,libertarian,5,300,7,7,0.0,0.20033416898825337,12,0.023333333333333334,0.023333333333333334,14,0.023333333333333334,-0.02266994533307662,0.02266994533307662,False,False,False,tie,war_international_law,True,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,libertarian,37,300,11,11,0.0,0.2586303000559358,20,0.03666666666666667,0.03666666666666667,22,0.03666666666666667,-0.029266773578146086,0.029266773578146086,False,False,False,tie,corporations_markets,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-4b-it,Gemma-3,standard,4.0,libertarian,43,300,4,4,0.0,0.1416576493949657,6,0.013333333333333334,0.013333333333333334,8,0.013333333333333334,-0.0160300720741468,0.0160300720741468,False,False,False,tie,hierarchy_authority,True,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,1,300,2,1,-0.0033333333333333335,0.057735026918962595,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,11,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,markets_property,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,24,300,3,2,-0.0033333333333333335,0.10011142064737505,3,0.01,0.006666666666666667,5,0.008333333333333333,-0.014662007042638031,0.007995340375971364,False,False,False,left_more,culture_public_funding,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,27,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,family_discipline,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,29,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,31,300,2,1,-0.0033333333333333335,0.10011142064737506,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,disability_eugenics,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,33,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,race_culture,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,43,300,2,1,-0.0033333333333333335,0.1001114206473751,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638035,0.007995340375971367,False,False,False,left_more,hierarchy_authority,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,53,300,2,1,-0.0033333333333333335,0.05773502691896259,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666668,0.0032,False,False,False,left_more,charity_welfare,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,58,300,2,1,-0.0033333333333333335,0.05773502691896259,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666668,0.0032,False,False,False,left_more,sexuality_expression,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,4,300,2,1,-0.0033333333333333335,0.05773502691896259,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666668,0.0032,False,False,False,left_more,foreign_policy,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,5,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,war_international_law,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,22,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,authority_civil_liberties,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,35,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,psychology_conformity,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,40,300,5,4,-0.0033333333333333335,0.10011142064737509,3,0.016666666666666666,0.013333333333333334,9,0.015,-0.014662007042638035,0.007995340375971367,False,False,False,left_more,democracy_state_power,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,53,300,5,4,-0.0033333333333333335,0.12927203779138774,5,0.016666666666666666,0.013333333333333334,9,0.015,-0.01796184151357297,0.011295174846906304,False,False,False,left_more,charity_welfare,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,55,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,religion_education,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,59,300,3,2,-0.0033333333333333335,0.05773502691896258,1,0.01,0.006666666666666667,5,0.008333333333333333,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,sexuality_privacy,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,8,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,macroeconomics,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,9,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,environment_regulation,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,16,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,corporate_responsibility,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,17,300,2,1,-0.0033333333333333335,0.10011142064737505,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638031,0.007995340375971364,False,False,False,left_more,taxation_inequality,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,21,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,abortion,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,27,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,family_discipline,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,31,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,disability_eugenics,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,39,300,3,2,-0.0033333333333333335,0.12927203779138785,5,0.01,0.006666666666666667,5,0.008333333333333333,-0.017961841513572985,0.011295174846906317,False,False,False,left_more,security_surveillance,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,42,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,44,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,culture_tradition,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,46,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,47,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,status_culture,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,50,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,conformity_establishment,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,52,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,religion_morality,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,53,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,charity_welfare,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,57,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,lgbt_family,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,58,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,sexuality_expression,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,4,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,foreign_policy,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,21,300,2,1,-0.0033333333333333335,0.10011142064737509,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638035,0.007995340375971367,False,False,False,left_more,abortion,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,32,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,family_discipline,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,35,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,psychology_conformity,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,51,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,pseudoscience,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-14B_think,Qwen3,think,14.0,libertarian,55,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,religion_education,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,5,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,war_international_law,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,22,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,authority_civil_liberties,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,26,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,race_segregation,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,34,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,welfare_work,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,46,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,55,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,religion_education,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,57,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,lgbt_family,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,61,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,sexual_morality,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,0,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,globalization_corporations,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,4,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,foreign_policy,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,13,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,markets_property,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,24,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,culture_public_funding,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,25,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,education_authority,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,50,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,conformity_establishment,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian,59,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,sexuality_privacy,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,28,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,family_privacy,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,31,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,disability_eugenics,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,40,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,democracy_state_power,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,41,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,security_surveillance,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,48,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,gender_family,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,59,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,sexuality_privacy,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,libertarian,25,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,education_authority,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,libertarian,32,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,family_discipline,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,libertarian,52,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,religion_morality,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-32B_think,Qwen3,think,32.0,libertarian,54,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,fate_responsibility,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,3,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,race_ethnicity,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,12,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,commodification,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,18,300,2,1,-0.0033333333333333335,0.10011142064737506,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,healthcare_inequality,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,29,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,42,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,43,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,hierarchy_authority,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,55,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,religion_education,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,56,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,sexual_morality,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,2,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,3,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,race_ethnicity,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,5,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,war_international_law,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,8,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,macroeconomics,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,15,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,trade_protectionism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
